Dia,Casos_Totales,Tasa_Ataque
2021-04-05,3157,3.55
2021-04-06,3186,3.58
2021-04-07,3214,3.37
2021-04-08,3270,3.43
2021-04-09,3326,3.49
2021-04-10,3362,3.53
2021-04-11,3395,3.56
2021-04-12,3408,3.57
2021-04-13,3436,3.6
2021-04-14,3514,3.69
2021-04-15,3548,3.72
2021-04-16,3562,3.74
2021-04-17,3584,3.76
2021-04-18,3587,3.76
2021-04-19,3672,3.85
2021-04-20,3698,3.88
2021-04-21,3713,3.89
2021-04-22,3770,3.95
2021-04-23,3786,3.97
2021-04-24,3823,4.01
2021-04-25,3874,4.06
2021-04-26,3907,4.1
2021-04-27,3937,4.13
2021-04-28,3989,4.18
2021-04-29,4016,4.21
2021-04-30,4042,4.24
2021-05-01,4063,4.26
2021-05-02,4085,4.28
2021-05-03,4100,4.3
2021-05-04,4116,4.32
2021-05-05,4145,4.35
2021-05-06,4174,4.38
2021-05-07,4190,4.39
2021-05-08,4227,4.43
2021-05-09,4241,4.45
2021-05-10,4258,4.47
2021-05-11,4280,4.49
2021-05-12,4320,4.53
2021-05-13,4358,4.57
2021-05-14,4378,4.59
2021-05-15,4393,4.61
2021-05-16,4417,4.63
2021-05-17,4433,4.65
2021-05-18,4446,4.66
2021-05-19,4470,4.69
2021-05-20,4483,4.7
2021-05-21,4500,4.72
2021-05-22,4508,4.73
2021-05-23,4508,4.73
2021-05-24,4523,4.74
2021-05-25,4535,4.76
2021-05-26,4548,4.77
2021-05-27,4567,4.79
2021-05-28,4577,4.8
2021-05-29,4593,4.82
2021-05-30,4593,4.82
2021-05-31,4604,4.83
2021-06-01,4615,4.84
2021-06-02,4620,4.85
2021-06-03,4659,4.89
2021-06-04,4675,4.9
2021-06-05,4683,4.91
2021-06-06,4690,4.92
2021-06-07,4703,4.93
2021-06-08,4708,4.94
2021-06-09,4718,4.95
2021-06-10,4727,4.96
2021-06-11,4732,4.96
2021-06-12,4737,4.97
2021-06-13,4737,4.97
2021-06-14,4757,4.99
2021-06-15,4778,5.01
2021-06-16,4799,5.03
2021-06-17,4808,5.04
2021-06-18,4820,5.06
2021-06-19,4837,5.07
2021-06-20,4843,5.08
2021-06-21,4856,5.09
2021-06-22,4864,5.1
2021-06-23,4878,5.12
2021-06-24,4893,5.13
2021-06-25,4897,5.14
2021-06-26,4898,5.14
2021-06-27,4903,5.14
2021-06-28,4907,5.15
2021-06-29,4911,5.15
2021-06-30,4920,5.16
2021-07-01,4924,5.16
2021-07-02,4930,5.17
2021-07-03,4932,5.17
2021-07-04,4934,5.18
2021-07-05,4945,5.19
2021-07-06,4948,5.19
2021-07-07,4960,5.2
2021-07-08,4963,5.21
2021-07-09,4965,5.21
2021-07-10,4968,5.21
2021-07-11,4972,5.22
2021-07-12,4979,5.22
2021-07-13,4995,5.24
2021-07-14,5002,5.25
2021-07-15,5006,5.25
2021-07-16,5011,5.26
2021-07-17,5018,5.26
2021-07-18,5021,5.27
2021-07-19,5028,5.27
2021-07-20,5034,5.28
2021-07-21,5040,5.29
2021-07-22,5045,5.29
2021-07-23,5050,5.3
2021-07-24,5062,5.31
2021-07-25,5066,5.31
2021-07-26,5070,5.32
2021-07-27,5080,5.33
2021-07-28,5082,5.33
2021-07-29,5083,5.33
2021-07-30,5083,5.33
2021-07-31,5106,5.36
2021-08-01,5110,5.36
2021-08-02,5119,5.37
