Dia,Casos_Totales,Tasa_Ataque
2021-04-05,3778,2.9
2021-04-06,3819,2.94
2021-04-07,3872,3.01
2021-04-08,3932,3.06
2021-04-09,4032,3.13
2021-04-10,4056,3.15
2021-04-11,4098,3.18
2021-04-12,4111,3.2
2021-04-13,4148,3.22
2021-04-14,4243,3.3
2021-04-15,4290,3.33
2021-04-16,4280,3.33
2021-04-17,4320,3.36
2021-04-18,4327,3.36
2021-04-19,4446,3.46
2021-04-20,4481,3.48
2021-04-21,4503,3.5
2021-04-22,4616,3.59
2021-04-23,4666,3.63
2021-04-24,4701,3.65
2021-04-25,4743,3.69
2021-04-26,4769,3.71
2021-04-27,4816,3.74
2021-04-28,4897,3.81
2021-04-29,4923,3.83
2021-04-30,4946,3.84
2021-05-01,4971,3.86
2021-05-02,5015,3.9
2021-05-03,5033,3.91
2021-05-04,5064,3.94
2021-05-05,5104,3.97
2021-05-06,5140,3.99
2021-05-07,5157,4.01
2021-05-08,5174,4.02
2021-05-09,5202,4.04
2021-05-10,5221,4.06
2021-05-11,5260,4.09
2021-05-12,5303,4.12
2021-05-13,5325,4.14
2021-05-14,5347,4.16
2021-05-15,5368,4.17
2021-05-16,5395,4.19
2021-05-17,5408,4.2
2021-05-18,5426,4.22
2021-05-19,5452,4.24
2021-05-20,5469,4.25
2021-05-21,5489,4.27
2021-05-22,5504,4.28
2021-05-23,5504,4.28
2021-05-24,5536,4.3
2021-05-25,5555,4.32
2021-05-26,5570,4.33
2021-05-27,5601,4.35
2021-05-28,5613,4.36
2021-05-29,5625,4.37
2021-05-30,5625,4.37
2021-05-31,5647,4.39
2021-06-01,5672,4.41
2021-06-02,5680,4.41
2021-06-03,5753,4.47
2021-06-04,5763,4.48
2021-06-05,5776,4.49
2021-06-06,5786,4.5
2021-06-07,5792,4.5
2021-06-08,5799,4.51
2021-06-09,5814,4.52
2021-06-10,5824,4.53
2021-06-11,5836,4.54
2021-06-12,5849,4.55
2021-06-13,5849,4.55
2021-06-14,5864,4.56
2021-06-15,5933,4.61
2021-06-16,5952,4.63
2021-06-17,5960,4.63
2021-06-18,5983,4.65
2021-06-19,5991,4.66
2021-06-20,5993,4.66
2021-06-21,6005,4.67
2021-06-22,6014,4.67
2021-06-23,6021,4.68
2021-06-24,6038,4.69
2021-06-25,6050,4.7
2021-06-26,6052,4.7
2021-06-27,6061,4.71
2021-06-28,6071,4.72
2021-06-29,6078,4.72
2021-06-30,6089,4.73
2021-07-01,6097,4.74
2021-07-02,6107,4.75
2021-07-03,6109,4.75
2021-07-04,6111,4.75
2021-07-05,6126,4.76
2021-07-06,6133,4.77
2021-07-07,6142,4.77
2021-07-08,6159,4.79
2021-07-09,6167,4.79
2021-07-10,6179,4.8
2021-07-11,6185,4.81
2021-07-12,6194,4.81
2021-07-13,6212,4.83
2021-07-14,6217,4.83
2021-07-15,6228,4.84
2021-07-16,6235,4.85
2021-07-17,6249,4.86
2021-07-18,6251,4.86
2021-07-19,6256,4.86
2021-07-20,6269,4.87
2021-07-21,6279,4.88
2021-07-22,6283,4.88
2021-07-23,6295,4.89
2021-07-24,6312,4.91
2021-07-25,6318,4.91
2021-07-26,6320,4.91
2021-07-27,6330,4.92
2021-07-28,6332,4.92
2021-07-29,6333,4.92
2021-07-30,6333,4.92
2021-07-31,6357,4.94
2021-08-01,6366,4.95
2021-08-02,6376,4.96
2021-08-03,6391,4.97
2021-08-04,6402,4.98
2021-08-05,6417,4.99
2021-08-06,6425,4.99
2021-08-07,6435,5
2021-08-08,6442,5.01
2021-08-09,6451,5.01
2021-08-10,6463,5.02
2021-08-11,6477,5.03
2021-08-12,6490,5.04
2021-08-13,6500,5.05
2021-08-14,6517,5.06
2021-08-15,6523,5.07
2021-08-16,6544,5.09
2021-08-17,6557,5.1
2021-08-18,6561,5.1
2021-08-19,6577,5.11
2021-08-20,6591,5.12
2021-08-21,6595,5.13
2021-08-22,6599,5.13
2021-08-23,6620,5.15
2021-08-24,6635,5.16
2021-08-25,6644,5.16
2021-08-26,6649,5.17
2021-08-27,6664,5.18
2021-08-28,6673,5.19
2021-08-29,6680,5.19
2021-08-30,6683,5.19
2021-08-31,6691,5.2
2021-09-01,6698,5.21
2021-09-02,6707,5.21
2021-09-03,6716,5.22
2021-09-04,6725,5.23
2021-09-05,6732,5.23
2021-09-06,6741,5.24
2021-09-07,6755,5.25
2021-09-08,6764,5.26
2021-09-09,6771,5.26
2021-09-10,6776,5.27
2021-09-11,6781,5.27
2021-09-12,6785,5.27
2021-09-13,6795,5.28
2021-09-14,6804,5.29
2021-09-15,6812,5.29
2021-09-16,6830,5.31
2021-09-17,6847,5.32
2021-09-18,6854,5.33
2021-09-19,6868,5.34
2021-09-20,6879,5.35
2021-09-21,6886,5.35
2021-09-22,6890,5.35
2021-09-23,6897,5.36
2021-09-24,6904,5.37
2021-09-25,6912,5.37
2021-09-26,6917,5.38
2021-09-27,6924,5.38
2021-09-28,6939,5.39
2021-09-29,6953,5.4
2021-09-30,6960,5.41
2021-10-01,6972,5.42
2021-10-02,6985,5.43
2021-10-03,6995,5.44
2021-10-04,6999,5.44
2021-10-05,7010,5.45
2021-10-06,7017,5.45
2021-10-07,7029,5.46
2021-10-08,7035,5.47
2021-10-09,7044,5.47
2021-10-10,7050,5.48
2021-10-11,7059,5.49
2021-10-12,7065,5.49
2021-10-13,7079,5.5
2021-10-14,7086,5.51
2021-10-15,7091,5.51
2021-10-16,7096,5.51
2021-10-17,7105,5.52
2021-10-18,7115,5.53
2021-10-19,7128,5.54
2021-10-20,7134,5.54
2021-10-21,7147,5.55
2021-10-22,7157,5.56
2021-10-23,7162,5.57
2021-10-24,7173,5.57
2021-10-25,7180,5.58
2021-10-26,7188,5.59
