Dia,Casos_Totales,Tasa_Ataque
2021-04-05,1642,2.54
2021-04-06,1667,2.58
2021-04-07,1684,3
2021-04-08,1706,3.04
2021-04-09,1739,3.1
2021-04-10,1748,3.12
2021-04-11,1763,3.14
2021-04-12,1775,3.16
2021-04-13,1792,3.19
2021-04-14,1826,3.25
2021-04-15,1850,3.3
2021-04-16,1865,3.32
2021-04-17,1887,3.36
2021-04-18,1891,3.37
2021-04-19,1926,3.43
2021-04-20,1945,3.47
2021-04-21,1957,3.49
2021-04-22,1992,3.55
2021-04-23,2009,3.58
2021-04-24,2018,3.6
2021-04-25,2038,3.63
2021-04-26,2050,3.65
2021-04-27,2068,3.69
2021-04-28,2082,3.71
2021-04-29,2108,3.76
2021-04-30,2120,3.78
2021-05-01,2133,3.8
2021-05-02,2140,3.81
2021-05-03,2151,3.83
2021-05-04,2163,3.85
2021-05-05,2178,3.88
2021-05-06,2191,3.9
2021-05-07,2198,3.92
2021-05-08,2202,3.92
2021-05-09,2208,3.93
2021-05-10,2212,3.94
2021-05-11,2226,3.97
2021-05-12,2245,4
2021-05-13,2250,4.01
2021-05-14,2260,4.03
2021-05-15,2264,4.03
2021-05-16,2272,4.05
2021-05-17,2282,4.07
2021-05-18,2292,4.08
2021-05-19,2304,4.11
2021-05-20,2315,4.13
2021-05-21,2320,4.13
2021-05-22,2324,4.14
2021-05-23,2324,4.14
2021-05-24,2334,4.16
2021-05-25,2341,4.17
2021-05-26,2345,4.18
2021-05-27,2351,4.19
2021-05-28,2353,4.19
2021-05-29,2357,4.2
2021-05-30,2357,4.2
2021-05-31,2363,4.21
2021-06-01,2369,4.22
2021-06-02,2376,4.23
2021-06-03,2398,4.27
2021-06-04,2400,4.28
2021-06-05,2403,4.28
2021-06-06,2403,4.28
2021-06-07,2410,4.29
2021-06-08,2412,4.3
2021-06-09,2415,4.3
2021-06-10,2422,4.32
2021-06-11,2428,4.33
2021-06-12,2429,4.33
2021-06-13,2429,4.33
2021-06-14,2438,4.34
2021-06-15,2458,4.38
2021-06-16,2468,4.4
2021-06-17,2472,4.41
2021-06-18,2474,4.41
2021-06-19,2478,4.42
2021-06-20,2480,4.42
2021-06-21,2484,4.43
2021-06-22,2486,4.43
2021-06-23,2488,4.43
2021-06-24,2492,4.44
2021-06-25,2495,4.45
2021-06-26,2495,4.45
2021-06-27,2497,4.45
2021-06-28,2500,4.46
2021-06-29,2503,4.46
2021-06-30,2509,4.47
2021-07-01,2514,4.48
2021-07-02,2516,4.48
2021-07-03,2518,4.49
2021-07-04,2519,4.49
2021-07-05,2523,4.5
2021-07-06,2525,4.5
2021-07-07,2527,4.5
2021-07-08,2528,4.51
2021-07-09,2531,4.51
2021-07-10,2533,4.51
2021-07-11,2533,4.51
2021-07-12,2535,4.52
2021-07-13,2537,4.52
2021-07-14,2538,4.52
2021-07-15,2538,4.52
2021-07-16,2541,4.53
2021-07-17,2542,4.53
2021-07-18,2544,4.53
2021-07-19,2551,4.55
2021-07-20,2554,4.55
2021-07-21,2558,4.56
2021-07-22,2559,4.56
2021-07-23,2562,4.57
2021-07-24,2564,4.57
2021-07-25,2565,4.57
2021-07-26,2573,4.59
2021-07-27,2575,4.59
2021-07-28,2579,4.6
2021-07-29,2579,4.6
2021-07-30,2579,4.6
2021-07-31,2581,4.6
2021-08-01,2582,4.6
2021-08-02,2587,4.61
2021-08-03,2589,4.61
2021-08-04,2592,4.62
2021-08-05,2596,4.63
2021-08-06,2600,4.63
2021-08-07,2604,4.64
2021-08-08,2604,4.64
2021-08-09,2606,4.64
2021-08-10,2610,4.65
2021-08-11,2611,4.65
2021-08-12,2613,4.66
2021-08-13,2620,4.67
2021-08-14,2621,4.67
2021-08-15,2621,4.67
2021-08-16,2622,4.67
2021-08-17,2624,4.68
2021-08-18,2627,4.68
2021-08-19,2630,4.69
2021-08-20,2632,4.69
2021-08-21,2633,4.69
2021-08-22,2634,4.69
2021-08-23,2638,4.7
2021-08-24,2639,4.7
2021-08-25,2640,4.7
2021-08-26,2642,4.71
2021-08-27,2645,4.71
2021-08-28,2647,4.72
2021-08-29,2647,4.72
2021-08-30,2650,4.72
2021-08-31,2651,4.72
2021-09-01,2652,4.73
2021-09-02,2657,4.74
2021-09-03,2665,4.75
2021-09-04,2667,4.75
2021-09-05,2670,4.76
2021-09-06,2678,4.77
2021-09-07,2686,4.79
2021-09-08,2689,4.79
2021-09-09,2691,4.8
2021-09-10,2691,4.8
2021-09-11,2694,4.8
2021-09-12,2694,4.8
2021-09-13,2698,4.81
2021-09-14,2700,4.81
2021-09-15,2701,4.81
2021-09-16,2701,4.81
2021-09-17,2703,4.82
2021-09-18,2706,4.82
2021-09-19,2707,4.82
2021-09-20,2712,4.83
2021-09-21,2713,4.83
2021-09-22,2716,4.84
2021-09-23,2717,4.84
2021-09-24,2717,4.84
2021-09-25,2719,4.85
2021-09-26,2719,4.85
2021-09-27,2720,4.85
2021-09-28,2726,4.86
2021-09-29,2730,4.87
2021-09-30,2732,4.87
2021-10-01,2735,4.87
2021-10-02,2738,4.88
2021-10-03,2742,4.89
2021-10-04,2746,4.89
2021-10-05,2752,4.9
2021-10-06,2753,4.91
2021-10-07,2759,4.92
2021-10-08,2761,4.92
2021-10-09,2763,4.92
2021-10-10,2765,4.93
2021-10-11,2768,4.93
2021-10-12,2772,4.94
2021-10-13,2779,4.95
2021-10-14,2781,4.96
2021-10-15,2783,4.96
2021-10-16,2784,4.96
2021-10-17,2784,4.96
2021-10-18,2784,4.96
2021-10-19,2785,4.96
2021-10-20,2789,4.97
2021-10-21,2793,4.98
2021-10-22,2796,4.98
2021-10-23,2797,4.98
2021-10-24,2798,4.99
2021-10-25,2799,4.99
2021-10-26,2799,4.99
2021-10-27,2801,4.99
2021-10-28,2804,5
2021-10-29,2808,5
2021-10-30,2808,5
