Dia,Casos_Totales,Tasa_Ataque
2021-05-27,6274,3.46
2021-05-28,6281,3.46
2021-05-29,6288,3.47
2021-05-30,6288,3.47
2021-05-31,6297,3.47
2021-06-01,6300,3.48
2021-06-02,6303,3.48
2021-06-03,6326,3.49
2021-06-04,6331,3.49
2021-06-05,6341,3.5
2021-06-06,6347,3.5
2021-06-07,6351,3.5
2021-06-08,6355,3.51
2021-06-09,6370,3.51
2021-06-10,6371,3.51
2021-06-11,6382,3.52
2021-06-12,6387,3.52
2021-06-13,6387,3.52
2021-06-14,6396,3.53
2021-06-15,6412,3.54
2021-06-16,6417,3.54
2021-06-17,6426,3.54
2021-06-18,6434,3.55
2021-06-19,6440,3.55
2021-06-20,6443,3.55
2021-06-21,6447,3.56
2021-06-22,6450,3.56
2021-06-23,6452,3.56
2021-06-24,6463,3.56
2021-06-25,6472,3.57
2021-06-26,6472,3.57
2021-06-27,6478,3.57
2021-06-28,6482,3.58
2021-06-29,6485,3.58
2021-06-30,6488,3.58
2021-07-01,6491,3.58
2021-07-02,6496,3.58
2021-07-03,6499,3.58
2021-07-04,6502,3.59
2021-07-05,6509,3.59
2021-07-06,6510,3.59
2021-07-07,6519,3.6
2021-07-08,6523,3.6
2021-07-09,6527,3.6
2021-07-10,6530,3.6
2021-07-11,6535,3.6
2021-07-12,6539,3.61
2021-07-13,6546,3.61
2021-07-14,6552,3.61
2021-07-15,6556,3.62
2021-07-16,6560,3.62
2021-07-17,6565,3.62
2021-07-18,6565,3.62
2021-07-19,6567,3.62
2021-07-20,6569,3.62
2021-07-21,6570,3.62
2021-07-22,6572,3.63
2021-07-23,6573,3.63
2021-07-24,6576,3.63
2021-07-25,6577,3.63
2021-07-26,6579,3.63
2021-07-27,6580,3.63
2021-07-28,6580,3.63
2021-07-29,6582,3.63
2021-07-30,6582,3.63
2021-07-31,6595,3.64
2021-08-01,6596,3.64
2021-08-02,6602,3.64
2021-08-03,6605,3.64
2021-08-04,6608,3.64
2021-08-05,6611,3.65
2021-08-06,6614,3.65
2021-08-07,6615,3.65
2021-08-08,6617,3.65
2021-08-09,6620,3.65
2021-08-10,6621,3.65
2021-08-11,6624,3.65
2021-08-12,6628,3.66
2021-08-13,6632,3.66
2021-08-14,6633,3.66
2021-08-15,6633,3.66
2021-08-16,6636,3.66
2021-08-17,6639,3.66
2021-08-18,6644,3.66
2021-08-19,6646,3.67
2021-08-20,6647,3.67
2021-08-21,6647,3.67
2021-08-22,6648,3.67
2021-08-23,6649,3.67
2021-08-24,6650,3.67
2021-08-25,6651,3.67
2021-08-26,6654,3.67
2021-08-27,6656,3.67
2021-08-28,6658,3.67
2021-08-29,6658,3.67
2021-08-30,6659,3.67
2021-08-31,6667,3.68
2021-09-01,6670,3.68
2021-09-02,6674,3.68
2021-09-03,6677,3.68
2021-09-04,6679,3.68
2021-09-05,6679,3.68
2021-09-06,6683,3.69
2021-09-07,6685,3.69
2021-09-08,6687,3.69
2021-09-09,6687,3.69
2021-09-10,6692,3.69
2021-09-11,6693,3.69
2021-09-12,6693,3.69
2021-09-13,6695,3.69
2021-09-14,6697,3.69
2021-09-15,6703,3.7
2021-09-16,6711,3.7
2021-09-17,6712,3.7
2021-09-18,6715,3.7
2021-09-19,6720,3.71
2021-09-20,6721,3.71
2021-09-21,6721,3.71
2021-09-22,6725,3.71
2021-09-23,6727,3.71
2021-09-24,6732,3.71
2021-09-25,6732,3.71
2021-09-26,6734,3.71
2021-09-27,6734,3.71
2021-09-28,6742,3.72
2021-09-29,6745,3.72
2021-09-30,6753,3.72
2021-10-01,6756,3.73
2021-10-02,6759,3.73
2021-10-03,6761,3.73
2021-10-04,6761,3.73
2021-10-05,6764,3.73
2021-10-06,6767,3.73
2021-10-07,6773,3.74
2021-10-08,6778,3.74
2021-10-09,6783,3.74
2021-10-10,6787,3.74
2021-10-11,6793,3.75
2021-10-12,6796,3.75
