Dia,Casos_Totales,Tasa_Ataque
2021-04-05,1224,3.51
2021-04-06,1242,3.56
2021-04-07,1268,3.51
2021-04-08,1287,3.56
2021-04-09,1316,3.64
2021-04-10,1326,3.67
2021-04-11,1344,3.72
2021-04-12,1348,3.73
2021-04-13,1356,3.75
2021-04-14,1390,3.84
2021-04-15,1421,3.93
2021-04-16,1425,3.94
2021-04-17,1437,3.97
2021-04-18,1443,3.99
2021-04-19,1492,4.13
2021-04-20,1509,4.17
2021-04-21,1515,4.19
2021-04-22,1537,4.25
2021-04-23,1551,4.29
2021-04-24,1568,4.34
2021-04-25,1594,4.41
2021-04-26,1602,4.43
2021-04-27,1617,4.47
2021-04-28,1628,4.5
2021-04-29,1638,4.53
2021-04-30,1645,4.55
2021-05-01,1661,4.59
2021-05-02,1676,4.64
2021-05-03,1690,4.67
2021-05-04,1696,4.69
2021-05-05,1719,4.75
2021-05-06,1726,4.77
2021-05-07,1732,4.79
2021-05-08,1745,4.83
2021-05-09,1753,4.85
2021-05-10,1758,4.86
2021-05-11,1768,4.89
2021-05-12,1790,4.95
2021-05-13,1798,4.97
2021-05-14,1807,5
2021-05-15,1813,5.01
2021-05-16,1821,5.04
2021-05-17,1826,5.05
2021-05-18,1830,5.06
2021-05-19,1839,5.09
2021-05-20,1848,5.11
2021-05-21,1857,5.14
2021-05-22,1861,5.15
2021-05-23,1861,5.15
2021-05-24,1871,5.17
2021-05-25,1879,5.2
2021-05-26,1892,5.23
2021-05-27,1903,5.26
2021-05-28,1908,5.28
2021-05-29,1911,5.28
2021-05-30,1911,5.28
2021-05-31,1919,5.31
2021-06-01,1924,5.32
2021-06-02,1930,5.34
2021-06-03,1948,5.39
2021-06-04,1951,5.4
2021-06-05,1958,5.41
2021-06-06,1961,5.42
2021-06-07,1965,5.43
2021-06-08,1971,5.45
2021-06-09,1982,5.48
2021-06-10,1985,5.49
2021-06-11,1986,5.49
2021-06-12,1988,5.5
2021-06-13,1988,5.5
2021-06-14,1993,5.51
2021-06-15,2013,5.57
2021-06-16,2022,5.59
2021-06-17,2028,5.61
2021-06-18,2031,5.62
2021-06-19,2036,5.63
2021-06-20,2037,5.63
