Dia,Casos_Totales,Tasa_Ataque
2021-04-13,10589,2.55
2021-04-14,10847,2.61
2021-04-15,10972,2.64
2021-04-16,10981,2.64
2021-04-17,11051,2.66
2021-04-18,11076,2.66
2021-04-19,11368,2.74
2021-04-20,11476,2.76
2021-04-21,11572,2.78
2021-04-22,11760,2.83
2021-04-23,11865,2.85
2021-04-24,11976,2.88
2021-04-25,12151,2.92
2021-04-26,12225,2.94
2021-04-27,12329,2.97
2021-04-28,12481,3
2021-04-29,12561,3.02
2021-04-30,12657,3.05
2021-05-01,12746,3.07
2021-05-02,12849,3.09
2021-05-03,12899,3.1
2021-05-04,12998,3.13
2021-05-05,13122,3.16
2021-05-06,13225,3.18
2021-05-07,13285,3.2
2021-05-08,13339,3.21
2021-05-09,13415,3.23
2021-05-10,13470,3.24
2021-05-11,13562,3.26
2021-05-12,13683,3.29
2021-05-13,13757,3.31
2021-05-14,13810,3.32
2021-05-15,13860,3.33
2021-05-16,13954,3.36
2021-05-17,13987,3.37
2021-05-18,14042,3.38
2021-05-19,14104,3.39
2021-05-20,14177,3.41
2021-05-21,14248,3.43
2021-05-22,14296,3.44
2021-05-23,14296,3.44
2021-05-24,14390,3.46
2021-05-25,14440,3.47
2021-05-26,14496,3.49
2021-05-27,14576,3.51
2021-05-28,14624,3.52
2021-05-29,14665,3.53
2021-05-30,14665,3.53
2021-05-31,14747,3.55
2021-06-01,14781,3.56
2021-06-02,14797,3.56
2021-06-03,14932,3.59
2021-06-04,14987,3.61
2021-06-05,15016,3.61
2021-06-06,15043,3.62
2021-06-07,15070,3.63
2021-06-08,15104,3.63
2021-06-09,15157,3.65
2021-06-10,15190,3.65
2021-06-11,15221,3.66
2021-06-12,15238,3.67
2021-06-13,15240,3.67
2021-06-14,15283,3.68
2021-06-15,15813,3.8
2021-06-16,15894,3.82
2021-06-17,15912,3.83
2021-06-18,15966,3.84
2021-06-19,15990,3.85
2021-06-20,16000,3.85
2021-06-21,16028,3.86
2021-06-22,16041,3.86
2021-06-23,16094,3.87
2021-06-24,16139,3.88
2021-06-25,16164,3.89
2021-06-26,16171,3.89
2021-06-27,16191,3.9
2021-06-28,16203,3.9
2021-06-29,16217,3.9
2021-06-30,16242,3.91
2021-07-01,16267,3.91
2021-07-02,16300,3.92
2021-07-03,16316,3.93
2021-07-04,16328,3.93
2021-07-05,16352,3.93
2021-07-06,16374,3.94
2021-07-07,16418,3.95
2021-07-08,16459,3.96
2021-07-09,16489,3.97
2021-07-10,16523,3.98
2021-07-11,16534,3.98
2021-07-12,16562,3.98
2021-07-13,16598,3.99
2021-07-14,16653,4.01
2021-07-15,16690,4.02
2021-07-16,16728,4.02
2021-07-17,16747,4.03
2021-07-18,16754,4.03
2021-07-19,16772,4.04
2021-07-20,16791,4.04
2021-07-21,16818,4.05
2021-07-22,16849,4.05
2021-07-23,16884,4.06
2021-07-24,16911,4.07
2021-07-25,16928,4.07
2021-07-26,16943,4.08
2021-07-27,16965,4.08
2021-07-28,16979,4.09
2021-07-29,16982,4.09
2021-07-30,16982,4.09
2021-07-31,17053,4.1
2021-08-01,17075,4.11
2021-08-02,17103,4.11
2021-08-03,17148,4.13
2021-08-04,17182,4.13
2021-08-05,17216,4.14
2021-08-06,17251,4.15
2021-08-07,17296,4.16
2021-08-08,17310,4.16
2021-08-09,17338,4.17
2021-08-10,17379,4.18
2021-08-11,17419,4.19
2021-08-12,17455,4.2
2021-08-13,17478,4.21
2021-08-14,17491,4.21
2021-08-15,17502,4.21
2021-08-16,17556,4.22
2021-08-17,17585,4.23
2021-08-18,17618,4.24
2021-08-19,17663,4.25
2021-08-20,17687,4.26
2021-08-21,17712,4.26
2021-08-22,17727,4.27
2021-08-23,17749,4.27
2021-08-24,17779,4.28
2021-08-25,17796,4.28
2021-08-26,17816,4.29
2021-08-27,17847,4.29
2021-08-28,17868,4.3
2021-08-29,17883,4.3
2021-08-30,17892,4.3
2021-08-31,17912,4.31
2021-09-01,17932,4.31
2021-09-02,17956,4.32
2021-09-03,17979,4.33
2021-09-04,17997,4.33
2021-09-05,18013,4.33
2021-09-06,18029,4.34
2021-09-07,18051,4.34
2021-09-08,18074,4.35
2021-09-09,18090,4.35
2021-09-10,18117,4.36
2021-09-11,18138,4.36
2021-09-12,18143,4.37
2021-09-13,18169,4.37
2021-09-14,18200,4.38
2021-09-15,18222,4.38
2021-09-16,18260,4.39
2021-09-17,18275,4.4
2021-09-18,18284,4.4
2021-09-19,18315,4.41
2021-09-20,18328,4.41
2021-09-21,18342,4.41
2021-09-22,18375,4.42
2021-09-23,18394,4.43
2021-09-24,18417,4.43
2021-09-25,18429,4.43
2021-09-26,18438,4.44
2021-09-27,18456,4.44
2021-09-28,18490,4.45
2021-09-29,18512,4.45
2021-09-30,18551,4.46
2021-10-01,18570,4.47
2021-10-02,18595,4.47
2021-10-03,18610,4.48
2021-10-04,18627,4.48
2021-10-05,18662,4.49
2021-10-06,18678,4.49
2021-10-07,18703,4.5
2021-10-08,18727,4.51
2021-10-09,18746,4.51
2021-10-10,18753,4.51
2021-10-11,18767,4.52
2021-10-12,18791,4.52
