Dia,Casos_Totales,Tasa_Ataque
2021-04-05,1568,1.71
2021-04-06,1588,1.73
2021-04-07,1613,1.43
2021-04-08,1637,1.46
2021-04-09,1656,1.47
2021-04-10,1683,1.5
2021-04-11,1701,1.51
2021-04-12,1712,1.52
2021-04-13,1737,1.54
2021-04-14,1766,1.57
2021-04-15,1800,1.6
2021-04-16,1810,1.61
2021-04-17,1830,1.63
2021-04-18,1836,1.63
2021-04-19,1855,1.65
2021-04-20,1873,1.67
2021-04-21,1886,1.68
2021-04-22,1915,1.7
2021-04-23,1944,1.73
2021-04-24,1968,1.75
2021-04-25,1988,1.77
2021-04-26,2023,1.8
2021-04-27,2050,1.82
2021-04-28,2079,1.85
2021-04-29,2099,1.87
2021-04-30,2124,1.89
2021-05-01,2143,1.91
2021-05-02,2149,1.91
2021-05-03,2189,1.95
2021-05-04,2213,1.97
2021-05-05,2236,1.99
2021-05-06,2254,2
2021-05-07,2265,2.01
2021-05-08,2281,2.03
2021-05-09,2289,2.04
2021-05-10,2304,2.05
2021-05-11,2337,2.08
2021-05-12,2359,2.1
2021-05-13,2369,2.11
2021-05-14,2381,2.12
2021-05-15,2394,2.13
2021-05-16,2396,2.13
2021-05-17,2408,2.14
2021-05-18,2423,2.15
2021-05-19,2425,2.16
2021-05-20,2441,2.17
2021-05-21,2449,2.18
2021-05-22,2457,2.18
2021-05-23,2457,2.18
2021-05-24,2477,2.2
2021-05-25,2492,2.22
2021-05-26,2504,2.23
2021-05-27,2512,2.23
2021-05-28,2526,2.25
2021-05-29,2529,2.25
2021-05-30,2529,2.25
2021-05-31,2538,2.26
2021-06-01,2543,2.26
2021-06-02,2551,2.27
2021-06-03,2565,2.28
2021-06-04,2575,2.29
2021-06-05,2588,2.3
2021-06-06,2590,2.3
2021-06-07,2597,2.31
2021-06-08,2602,2.31
2021-06-09,2615,2.33
2021-06-10,2618,2.33
2021-06-11,2624,2.33
2021-06-12,2624,2.33
2021-06-13,2624,2.33
2021-06-14,2628,2.34
2021-06-15,2646,2.35
2021-06-16,2657,2.36
2021-06-17,2664,2.37
2021-06-18,2677,2.38
2021-06-19,2686,2.39
2021-06-20,2688,2.39
2021-06-21,2697,2.4
2021-06-22,2706,2.41
2021-06-23,2714,2.41
2021-06-24,2724,2.42
2021-06-25,2728,2.43
2021-06-26,2732,2.43
2021-06-27,2733,2.43
2021-06-28,2736,2.43
2021-06-29,2738,2.43
2021-06-30,2742,2.44
2021-07-01,2746,2.44
2021-07-02,2747,2.44
2021-07-03,2755,2.45
2021-07-04,2762,2.46
2021-07-05,2764,2.46
2021-07-06,2768,2.46
2021-07-07,2773,2.47
2021-07-08,2774,2.47
2021-07-09,2776,2.47
2021-07-10,2782,2.47
2021-07-11,2782,2.47
2021-07-12,2786,2.48
2021-07-13,2791,2.48
2021-07-14,2794,2.48
2021-07-15,2805,2.49
2021-07-16,2810,2.5
2021-07-17,2820,2.51
2021-07-18,2821,2.51
2021-07-19,2826,2.51
2021-07-20,2830,2.52
2021-07-21,2834,2.52
2021-07-22,2840,2.53
2021-07-23,2843,2.53
2021-07-24,2847,2.53
2021-07-25,2847,2.53
2021-07-26,2850,2.53
2021-07-27,2853,2.54
2021-07-28,2853,2.54
2021-07-29,2853,2.54
2021-07-30,2853,2.54
2021-07-31,2862,2.54
2021-08-01,2863,2.55
2021-08-02,2867,2.55
2021-08-03,2874,2.56
2021-08-04,2878,2.56
2021-08-05,2881,2.56
2021-08-06,2888,2.57
2021-08-07,2891,2.57
2021-08-08,2892,2.57
2021-08-09,2895,2.57
2021-08-10,2897,2.58
2021-08-11,2899,2.58
2021-08-12,2900,2.58
2021-08-13,2906,2.58
2021-08-14,2911,2.59
2021-08-15,2915,2.59
2021-08-16,2915,2.59
2021-08-17,2919,2.6
2021-08-18,2921,2.6
2021-08-19,2924,2.6
2021-08-20,2929,2.6
2021-08-21,2932,2.61
2021-08-22,2932,2.61
2021-08-23,2934,2.61
2021-08-24,2935,2.61
2021-08-25,2936,2.61
2021-08-26,2937,2.61
2021-08-27,2940,2.61
2021-08-28,2940,2.61
2021-08-29,2941,2.61
2021-08-30,2941,2.61
2021-08-31,2941,2.61
2021-09-01,2942,2.62
2021-09-02,2943,2.62
2021-09-03,2947,2.62
2021-09-04,2949,2.62
2021-09-05,2949,2.62
2021-09-06,2951,2.62
2021-09-07,2953,2.63
2021-09-08,2958,2.63
2021-09-09,2959,2.63
2021-09-10,2966,2.64
2021-09-11,2968,2.64
2021-09-12,2968,2.64
2021-09-13,2970,2.64
2021-09-14,2971,2.64
2021-09-15,2972,2.64
2021-09-16,2978,2.65
2021-09-17,2981,2.65
2021-09-18,2982,2.65
2021-09-19,2982,2.65
2021-09-20,2983,2.65
2021-09-21,2983,2.65
2021-09-22,2988,2.66
2021-09-23,2988,2.66
2021-09-24,2989,2.66
