Dia,Casos_Totales,Tasa_Ataque
2021-04-05,4205,2.16
2021-04-06,4257,2.19
2021-04-07,4327,2.67
2021-04-08,4386,2.7
2021-04-09,4458,2.75
2021-04-10,4494,2.77
2021-04-11,4537,2.8
2021-04-12,4563,2.81
2021-04-13,4591,2.83
2021-04-14,4674,2.88
2021-04-15,4718,2.91
2021-04-16,4724,2.91
2021-04-17,4761,2.93
2021-04-18,4768,2.94
2021-04-19,4860,3
2021-04-20,4893,3.02
2021-04-21,4919,3.03
2021-04-22,5011,3.09
2021-04-23,5072,3.13
2021-04-24,5126,3.16
2021-04-25,5191,3.2
2021-04-26,5219,3.22
2021-04-27,5268,3.25
2021-04-28,5327,3.28
2021-04-29,5358,3.3
2021-04-30,5400,3.33
2021-05-01,5443,3.35
2021-05-02,5474,3.37
2021-05-03,5490,3.38
2021-05-04,5540,3.41
2021-05-05,5605,3.45
2021-05-06,5633,3.47
2021-05-07,5659,3.49
2021-05-08,5668,3.49
2021-05-09,5700,3.51
2021-05-10,5717,3.52
2021-05-11,5746,3.54
2021-05-12,5791,3.57
2021-05-13,5824,3.59
2021-05-14,5854,3.61
2021-05-15,5878,3.62
2021-05-16,5901,3.64
2021-05-17,5912,3.64
2021-05-18,5934,3.66
2021-05-19,5954,3.67
2021-05-20,5970,3.68
2021-05-21,5994,3.69
2021-05-22,6008,3.7
2021-05-23,6008,3.7
2021-05-24,6045,3.73
2021-05-25,6061,3.74
2021-05-26,6088,3.75
2021-05-27,6119,3.77
2021-05-28,6131,3.78
2021-05-29,6147,3.79
2021-05-30,6147,3.79
2021-05-31,6165,3.8
2021-06-01,6177,3.81
2021-06-02,6181,3.81
2021-06-03,6229,3.84
2021-06-04,6242,3.85
2021-06-05,6248,3.85
2021-06-06,6266,3.86
2021-06-07,6275,3.87
2021-06-08,6290,3.88
2021-06-09,6316,3.89
2021-06-10,6328,3.9
2021-06-11,6342,3.91
2021-06-12,6351,3.91
2021-06-13,6353,3.92
2021-06-14,6363,3.92
2021-06-15,6405,3.95
2021-06-16,6426,3.96
2021-06-17,6440,3.97
2021-06-18,6452,3.98
2021-06-19,6457,3.98
2021-06-20,6459,3.98
2021-06-21,6466,3.99
2021-06-22,6475,3.99
2021-06-23,6483,4
2021-06-24,6499,4.01
2021-06-25,6511,4.01
2021-06-26,6517,4.02
2021-06-27,6528,4.02
2021-06-28,6536,4.03
2021-06-29,6543,4.03
2021-06-30,6558,4.04
2021-07-01,6568,4.05
2021-07-02,6590,4.06
2021-07-03,6596,4.07
2021-07-04,6602,4.07
2021-07-05,6615,4.08
