Dia,Casos_Totales,Tasa_Ataque
2021-05-27,10734,2.98
2021-05-28,10755,2.98
2021-05-29,10785,2.99
2021-05-30,10785,2.99
2021-05-31,10808,3
2021-06-01,10834,3
2021-06-02,10851,3.01
2021-06-03,10919,3.03
2021-06-04,10941,3.03
2021-06-05,10965,3.04
2021-06-06,10980,3.04
2021-06-07,10997,3.05
2021-06-08,11007,3.05
2021-06-09,11045,3.06
2021-06-10,11055,3.06
2021-06-11,11072,3.07
2021-06-12,11086,3.07
2021-06-13,11087,3.07
2021-06-14,11109,3.08
2021-06-15,11174,3.1
2021-06-16,11215,3.11
2021-06-17,11230,3.11
2021-06-18,11255,3.12
2021-06-19,11264,3.12
2021-06-20,11267,3.12
2021-06-21,11287,3.13
2021-06-22,11300,3.13
2021-06-23,11311,3.14
2021-06-24,11331,3.14
2021-06-25,11343,3.14
2021-06-26,11354,3.15
2021-06-27,11364,3.15
2021-06-28,11380,3.15
2021-06-29,11398,3.16
2021-06-30,11415,3.16
2021-07-01,11429,3.17
2021-07-02,11443,3.17
2021-07-03,11456,3.18
2021-07-04,11468,3.18
2021-07-05,11482,3.18
2021-07-06,11495,3.19
2021-07-07,11509,3.19
2021-07-08,11526,3.19
2021-07-09,11539,3.2
2021-07-10,11551,3.2
2021-07-11,11559,3.2
2021-07-12,11569,3.21
2021-07-13,11582,3.21
2021-07-14,11595,3.21
2021-07-15,11604,3.22
2021-07-16,11621,3.22
2021-07-17,11629,3.22
2021-07-18,11642,3.23
2021-07-19,11654,3.23
2021-07-20,11661,3.23
2021-07-21,11671,3.24
2021-07-22,11680,3.24
2021-07-23,11691,3.24
2021-07-24,11701,3.24
2021-07-25,11704,3.24
2021-07-26,11713,3.25
2021-07-27,11720,3.25
2021-07-28,11721,3.25
2021-07-29,11723,3.25
2021-07-30,11723,3.25
2021-07-31,11751,3.26
2021-08-01,11763,3.26
2021-08-02,11775,3.26
2021-08-03,11790,3.27
2021-08-04,11802,3.27
2021-08-05,11813,3.27
2021-08-06,11834,3.28
2021-08-07,11840,3.28
2021-08-08,11845,3.28
2021-08-09,11852,3.29
2021-08-10,11860,3.29
2021-08-11,11870,3.29
2021-08-12,11879,3.29
2021-08-13,11885,3.29
2021-08-14,11894,3.3
2021-08-15,11901,3.3
2021-08-16,11919,3.3
2021-08-17,11933,3.31
2021-08-18,11949,3.31
2021-08-19,11967,3.32
2021-08-20,11975,3.32
2021-08-21,11982,3.32
2021-08-22,11986,3.32
2021-08-23,11997,3.33
2021-08-24,12011,3.33
2021-08-25,12020,3.33
2021-08-26,12032,3.34
2021-08-27,12047,3.34
2021-08-28,12053,3.34
2021-08-29,12057,3.34
2021-08-30,12064,3.34
2021-08-31,12077,3.35
2021-09-01,12082,3.35
2021-09-02,12093,3.35
2021-09-03,12097,3.35
2021-09-04,12108,3.36
2021-09-05,12110,3.36
2021-09-06,12116,3.36
2021-09-07,12126,3.36
2021-09-08,12129,3.36
2021-09-09,12142,3.37
2021-09-10,12150,3.37
2021-09-11,12153,3.37
2021-09-12,12154,3.37
2021-09-13,12167,3.37
2021-09-14,12180,3.38
2021-09-15,12188,3.38
2021-09-16,12196,3.38
2021-09-17,12200,3.38
2021-09-18,12203,3.38
2021-09-19,12211,3.38
2021-09-20,12226,3.39
2021-09-21,12229,3.39
2021-09-22,12247,3.39
2021-09-23,12256,3.4
2021-09-24,12263,3.4
2021-09-25,12264,3.4
2021-09-26,12271,3.4
2021-09-27,12284,3.41
2021-09-28,12300,3.41
2021-09-29,12310,3.41
2021-09-30,12324,3.42
2021-10-01,12335,3.42
2021-10-02,12343,3.42
2021-10-03,12346,3.42
2021-10-04,12365,3.43
2021-10-05,12375,3.43
2021-10-06,12387,3.43
2021-10-07,12401,3.44
2021-10-08,12411,3.44
2021-10-09,12420,3.44
2021-10-10,12427,3.44
2021-10-11,12433,3.45
2021-10-12,12444,3.45
