Dia,Casos_Totales,Tasa_Ataque
2021-04-05,2191,1.59
2021-04-06,2220,1.61
2021-04-07,2283,1.55
2021-04-08,2332,1.59
2021-04-09,2380,1.62
2021-04-10,2401,1.63
2021-04-11,2420,1.65
2021-04-12,2438,1.66
2021-04-13,2472,1.68
2021-04-14,2519,1.71
2021-04-15,2569,1.75
2021-04-16,2608,1.77
2021-04-17,2643,1.8
2021-04-18,2659,1.81
2021-04-19,2694,1.83
2021-04-20,2710,1.84
2021-04-21,2748,1.87
2021-04-22,2781,1.89
2021-04-23,2814,1.91
2021-04-24,2833,1.93
2021-04-25,2847,1.94
2021-04-26,2878,1.96
2021-04-27,2899,1.97
2021-04-28,2940,2
2021-04-29,2956,2.01
2021-04-30,2980,2.03
2021-05-01,2998,2.04
2021-05-02,3011,2.05
2021-05-03,3022,2.06
2021-05-04,3042,2.07
2021-05-05,3067,2.09
2021-05-06,3082,2.1
2021-05-07,3097,2.11
2021-05-08,3113,2.12
2021-05-09,3120,2.12
2021-05-10,3130,2.13
2021-05-11,3166,2.15
2021-05-12,3181,2.16
2021-05-13,3192,2.17
2021-05-14,3204,2.18
2021-05-15,3213,2.19
2021-05-16,3220,2.19
2021-05-17,3227,2.2
2021-05-18,3235,2.2
2021-05-19,3246,2.21
2021-05-20,3266,2.22
2021-05-21,3276,2.23
2021-05-22,3289,2.24
2021-05-23,3289,2.24
2021-05-24,3322,2.26
2021-05-25,3348,2.28
2021-05-26,3374,2.3
2021-05-27,3386,2.3
2021-05-28,3395,2.31
2021-05-29,3402,2.31
2021-05-30,3402,2.31
2021-05-31,3419,2.33
2021-06-01,3429,2.33
2021-06-02,3433,2.34
2021-06-03,3451,2.35
2021-06-04,3456,2.35
2021-06-05,3468,2.36
2021-06-06,3470,2.36
2021-06-07,3480,2.37
2021-06-08,3492,2.38
2021-06-09,3501,2.38
2021-06-10,3509,2.39
2021-06-11,3518,2.39
2021-06-12,3523,2.4
2021-06-13,3524,2.4
2021-06-14,3530,2.4
2021-06-15,3548,2.41
2021-06-16,3554,2.42
2021-06-17,3555,2.42
2021-06-18,3563,2.42
2021-06-19,3570,2.43
2021-06-20,3573,2.43
2021-06-21,3583,2.44
2021-06-22,3593,2.44
2021-06-23,3600,2.45
2021-06-24,3606,2.45
2021-06-25,3614,2.46
2021-06-26,3617,2.46
2021-06-27,3618,2.46
2021-06-28,3623,2.46
2021-06-29,3628,2.47
2021-06-30,3629,2.47
2021-07-01,3631,2.47
2021-07-02,3639,2.48
2021-07-03,3645,2.48
2021-07-04,3650,2.48
2021-07-05,3652,2.48
2021-07-06,3661,2.49
2021-07-07,3670,2.5
2021-07-08,3682,2.5
2021-07-09,3685,2.51
2021-07-10,3688,2.51
2021-07-11,3688,2.51
2021-07-12,3698,2.52
2021-07-13,3699,2.52
2021-07-14,3701,2.52
2021-07-15,3703,2.52
2021-07-16,3710,2.52
2021-07-17,3716,2.53
2021-07-18,3718,2.53
2021-07-19,3723,2.53
2021-07-20,3727,2.54
2021-07-21,3730,2.54
2021-07-22,3732,2.54
2021-07-23,3734,2.54
2021-07-24,3737,2.54
2021-07-25,3738,2.54
2021-07-26,3744,2.55
2021-07-27,3746,2.55
2021-07-28,3746,2.55
2021-07-29,3748,2.55
2021-07-30,3748,2.55
2021-07-31,3754,2.55
2021-08-01,3754,2.55
2021-08-02,3759,2.56
2021-08-03,3761,2.56
2021-08-04,3770,2.56
2021-08-05,3775,2.57
2021-08-06,3779,2.57
2021-08-07,3783,2.57
2021-08-08,3784,2.57
2021-08-09,3787,2.58
2021-08-10,3792,2.58
2021-08-11,3793,2.58
2021-08-12,3796,2.58
2021-08-13,3800,2.58
2021-08-14,3800,2.58
2021-08-15,3801,2.59
2021-08-16,3803,2.59
2021-08-17,3806,2.59
2021-08-18,3807,2.59
2021-08-19,3809,2.59
2021-08-20,3811,2.59
2021-08-21,3816,2.6
2021-08-22,3816,2.6
2021-08-23,3819,2.6
2021-08-24,3823,2.6
2021-08-25,3827,2.6
2021-08-26,3830,2.61
2021-08-27,3832,2.61
2021-08-28,3833,2.61
2021-08-29,3833,2.61
2021-08-30,3833,2.61
2021-08-31,3836,2.61
2021-09-01,3840,2.61
2021-09-02,3842,2.61
2021-09-03,3844,2.61
2021-09-04,3848,2.62
2021-09-05,3849,2.62
2021-09-06,3851,2.62
2021-09-07,3853,2.62
2021-09-08,3855,2.62
2021-09-09,3859,2.62
2021-09-10,3861,2.63
2021-09-11,3862,2.63
2021-09-12,3862,2.63
2021-09-13,3866,2.63
2021-09-14,3868,2.63
2021-09-15,3869,2.63
2021-09-16,3869,2.63
2021-09-17,3872,2.63
2021-09-18,3872,2.63
2021-09-19,3873,2.63
2021-09-20,3874,2.64
2021-09-21,3875,2.64
2021-09-22,3878,2.64
2021-09-23,3878,2.64
2021-09-24,3882,2.64
2021-09-25,3882,2.64
2021-09-26,3882,2.64
2021-09-27,3884,2.64
2021-09-28,3888,2.64
2021-09-29,3892,2.65
2021-09-30,3895,2.65
2021-10-01,3897,2.65
2021-10-02,3899,2.65
2021-10-03,3899,2.65
2021-10-04,3901,2.65
2021-10-05,3902,2.65
2021-10-06,3904,2.66
2021-10-07,3907,2.66
2021-10-08,3908,2.66
2021-10-09,3911,2.66
2021-10-10,3911,2.66
2021-10-11,3912,2.66
2021-10-12,3915,2.66
2021-10-13,3920,2.67
2021-10-14,3928,2.67
2021-10-15,3935,2.68
2021-10-16,3940,2.68
2021-10-17,3941,2.68
2021-10-18,3943,2.68
2021-10-19,3948,2.69
2021-10-20,3951,2.69
2021-10-21,3953,2.69
2021-10-22,3958,2.69
2021-10-23,3962,2.7
2021-10-24,3962,2.7
2021-10-25,3964,2.7
2021-10-26,3968,2.7
2021-10-27,3973,2.7
2021-10-28,3974,2.7
2021-10-29,3975,2.7
2021-10-30,3979,2.71
2021-10-31,3980,2.71
2021-11-01,3983,2.71
2021-11-02,3984,2.71
2021-11-03,3993,2.72
2021-11-04,3994,2.72
2021-11-05,3998,2.72
2021-11-06,4000,2.72
2021-11-07,4002,2.72
2021-11-08,4009,2.73
2021-11-09,4010,2.73
2021-11-10,4012,2.73
2021-11-11,4016,2.73
2021-11-12,4021,2.74
2021-11-13,4023,2.74
2021-11-14,4024,2.74
2021-11-15,4038,2.75
2021-11-16,4043,2.75
2021-11-17,4058,0
2021-11-18,4061,2.76
2021-11-19,4083,2.78
2021-11-20,4090,2.78
2021-11-21,4093,2.78
2021-11-22,4112,2.8
2021-11-23,4118,2.8
2021-11-24,4130,2.81
2021-11-25,4132,2.81
2021-11-26,4148,2.82
2021-11-27,4150,2.82
