Dia,Casos_Totales,Tasa_Ataque
2021-04-10,4689,2.09
2021-04-11,4724,2.1
2021-04-12,4753,2.12
2021-04-13,4775,2.13
2021-04-14,4845,2.16
2021-04-15,4942,2.2
2021-04-16,4979,2.22
2021-04-17,5023,2.24
2021-04-18,5033,2.24
2021-04-19,5146,2.29
2021-04-20,5179,2.31
2021-04-21,5211,2.32
2021-04-22,5277,2.35
2021-04-23,5327,2.37
2021-04-24,5368,2.39
2021-04-25,5409,2.41
2021-04-26,5438,2.42
2021-04-27,5474,2.44
2021-04-28,5539,2.47
2021-04-29,5580,2.48
2021-04-30,5617,2.5
2021-05-01,5648,2.52
2021-05-02,5671,2.53
2021-05-03,5687,2.53
2021-05-04,5707,2.54
2021-05-05,5742,2.56
2021-05-06,5770,2.57
2021-05-07,5783,2.58
2021-05-08,5798,2.58
2021-05-09,5822,2.59
2021-05-10,5836,2.6
2021-05-11,5858,2.61
2021-05-12,5884,2.62
2021-05-13,5902,2.63
2021-05-14,5928,2.64
2021-05-15,5937,2.64
2021-05-16,5963,2.66
2021-05-17,5977,2.66
2021-05-18,5989,2.67
2021-05-19,6020,2.68
2021-05-20,6035,2.69
2021-05-21,6053,2.7
2021-05-22,6064,2.7
2021-05-23,6064,2.7
2021-05-24,6083,2.71
2021-05-25,6095,2.71
2021-05-26,6104,2.72
2021-05-27,6119,2.72
2021-05-28,6128,2.73
2021-05-29,6135,2.73
2021-05-30,6135,2.73
2021-05-31,6148,2.74
2021-06-01,6153,2.74
2021-06-02,6164,2.75
2021-06-03,6193,2.76
2021-06-04,6201,2.76
2021-06-05,6205,2.76
2021-06-06,6208,2.76
2021-06-07,6218,2.77
2021-06-08,6233,2.78
2021-06-09,6242,2.78
2021-06-10,6251,2.78
2021-06-11,6258,2.79
2021-06-12,6260,2.79
2021-06-13,6260,2.79
2021-06-14,6275,2.79
2021-06-15,6297,2.8
2021-06-16,6309,2.81
2021-06-17,6313,2.81
2021-06-18,6318,2.81
2021-06-19,6320,2.81
2021-06-20,6322,2.82
2021-06-21,6332,2.82
2021-06-22,6339,2.82
2021-06-23,6340,2.82
2021-06-24,6349,2.83
2021-06-25,6361,2.83
2021-06-26,6364,2.83
2021-06-27,6369,2.84
2021-06-28,6374,2.84
2021-06-29,6379,2.84
2021-06-30,6391,2.85
2021-07-01,6396,2.85
2021-07-02,6399,2.85
2021-07-03,6405,2.85
2021-07-04,6408,2.85
2021-07-05,6416,2.86
2021-07-06,6426,2.86
2021-07-07,6434,2.87
2021-07-08,6447,2.87
2021-07-09,6452,2.87
2021-07-10,6456,2.88
2021-07-11,6456,2.88
2021-07-12,6467,2.88
2021-07-13,6474,2.88
2021-07-14,6488,2.89
2021-07-15,6492,2.89
2021-07-16,6493,2.89
2021-07-17,6495,2.89
2021-07-18,6496,2.89
2021-07-19,6500,2.89
2021-07-20,6502,2.9
2021-07-21,6506,2.9
2021-07-22,6512,2.9
2021-07-23,6517,2.9
2021-07-24,6521,2.9
2021-07-25,6522,2.9
2021-07-26,6527,2.91
2021-07-27,6533,2.91
2021-07-28,6537,2.91
2021-07-29,6537,2.91
2021-07-30,6537,2.91
2021-07-31,6544,2.91
2021-08-01,6545,2.91
2021-08-02,6549,2.92
2021-08-03,6550,2.92
2021-08-04,6554,2.92
2021-08-05,6555,2.92
2021-08-06,6558,2.92
2021-08-07,6562,2.92
2021-08-08,6562,2.92
2021-08-09,6563,2.92
2021-08-10,6569,2.93
2021-08-11,6571,2.93
2021-08-12,6572,2.93
2021-08-13,6574,2.93
2021-08-14,6577,2.93
2021-08-15,6579,2.93
2021-08-16,6582,2.93
2021-08-17,6586,2.93
2021-08-18,6586,2.93
2021-08-19,6590,2.93
2021-08-20,6590,2.93
2021-08-21,6592,2.94
2021-08-22,6592,2.94
2021-08-23,6595,2.94
2021-08-24,6602,2.94
2021-08-25,6605,2.94
2021-08-26,6607,2.94
2021-08-27,6610,2.94
2021-08-28,6612,2.94
2021-08-29,6612,2.94
2021-08-30,6614,2.95
2021-08-31,6620,2.95
2021-09-01,6621,2.95
2021-09-02,6623,2.95
2021-09-03,6627,2.95
2021-09-04,6630,2.95
2021-09-05,6631,2.95
2021-09-06,6635,2.95
2021-09-07,6638,2.96
2021-09-08,6644,2.96
2021-09-09,6648,2.96
2021-09-10,6650,2.96
2021-09-11,6650,2.96
2021-09-12,6650,2.96
2021-09-13,6651,2.96
2021-09-14,6653,2.96
2021-09-15,6656,2.96
2021-09-16,6661,2.97
2021-09-17,6665,2.97
2021-09-18,6666,2.97
2021-09-19,6672,2.97
2021-09-20,6675,2.97
2021-09-21,6677,2.97
2021-09-22,6681,2.98
2021-09-23,6683,2.98
2021-09-24,6685,2.98
2021-09-25,6685,2.98
2021-09-26,6686,2.98
2021-09-27,6691,2.98
2021-09-28,6700,2.98
2021-09-29,6701,2.98
2021-09-30,6706,2.99
2021-10-01,6709,2.99
2021-10-02,6712,2.99
2021-10-03,6714,2.99
2021-10-04,6717,2.99
2021-10-05,6720,2.99
2021-10-06,6723,2.99
2021-10-07,6726,3
2021-10-08,6727,3
2021-10-09,6730,3
2021-10-10,6731,3
2021-10-11,6731,3
2021-10-12,6732,3
