Dia,Casos_Totales,Tasa_Ataque
2021-04-05,5048,1.55
2021-04-06,5119,1.57
2021-04-07,5201,1.26
2021-04-08,5256,1.27
2021-04-09,5341,1.29
2021-04-10,5391,1.31
2021-04-11,5432,1.32
2021-04-12,5499,1.33
2021-04-13,5541,1.34
2021-04-14,5642,1.37
2021-04-15,5766,1.4
2021-04-16,5802,1.41
2021-04-17,5835,1.41
2021-04-18,5854,1.42
2021-04-19,5953,1.44
2021-04-20,6004,1.46
2021-04-21,6046,1.47
2021-04-22,6131,1.49
2021-04-23,6185,1.5
2021-04-24,6222,1.51
2021-04-25,6265,1.52
2021-04-26,6299,1.53
2021-04-27,6334,1.54
2021-04-28,6389,1.55
2021-04-29,6436,1.56
2021-04-30,6486,1.57
2021-05-01,6519,1.58
2021-05-02,6546,1.59
2021-05-03,6568,1.59
2021-05-04,6590,1.6
2021-05-05,6624,1.61
2021-05-06,6647,1.61
2021-05-07,6674,1.62
2021-05-08,6715,1.63
2021-05-09,6737,1.63
2021-05-10,6774,1.64
2021-05-11,6801,1.65
2021-05-12,6827,1.66
2021-05-13,6849,1.66
2021-05-14,6868,1.67
2021-05-15,6884,1.67
2021-05-16,6903,1.67
2021-05-17,6919,1.68
2021-05-18,6938,1.68
2021-05-19,6966,1.69
2021-05-20,6979,1.69
2021-05-21,7006,1.7
2021-05-22,7016,1.7
2021-05-23,7016,1.7
2021-05-24,7042,1.71
2021-05-25,7067,1.71
2021-05-26,7080,1.72
2021-05-27,7098,1.72
2021-05-28,7116,1.73
2021-05-29,7130,1.73
2021-05-30,7130,1.73
2021-05-31,7159,1.74
2021-06-01,7170,1.74
2021-06-02,7181,1.74
2021-06-03,7216,1.75
2021-06-04,7231,1.75
2021-06-05,7238,1.75
2021-06-06,7241,1.76
2021-06-07,7255,1.76
2021-06-08,7274,1.76
2021-06-09,7307,1.77
2021-06-10,7322,1.78
2021-06-11,7334,1.78
2021-06-12,7344,1.78
2021-06-13,7346,1.78
2021-06-14,7368,1.79
2021-06-15,7399,1.79
2021-06-16,7439,1.8
2021-06-17,7452,1.81
2021-06-18,7471,1.81
2021-06-19,7487,1.82
2021-06-20,7492,1.82
2021-06-21,7524,1.82
2021-06-22,7543,1.83
2021-06-23,7558,1.83
2021-06-24,7586,1.84
2021-06-25,7605,1.84
2021-06-26,7615,1.85
2021-06-27,7621,1.85
2021-06-28,7626,1.85
2021-06-29,7631,1.85
2021-06-30,7642,1.85
2021-07-01,7646,1.85
2021-07-02,7655,1.86
2021-07-03,7663,1.86
2021-07-04,7669,1.86
2021-07-05,7674,1.86
2021-07-06,7682,1.86
2021-07-07,7700,1.87
2021-07-08,7706,1.87
2021-07-09,7723,1.87
2021-07-10,7729,1.87
2021-07-11,7733,1.87
2021-07-12,7748,1.88
2021-07-13,7756,1.88
2021-07-14,7761,1.88
2021-07-15,7770,1.88
2021-07-16,7776,1.89
2021-07-17,7784,1.89
2021-07-18,7790,1.89
2021-07-19,7791,1.89
2021-07-20,7796,1.89
2021-07-21,7799,1.89
2021-07-22,7807,1.89
2021-07-23,7812,1.89
2021-07-24,7814,1.89
2021-07-25,7818,1.9
2021-07-26,7823,1.9
2021-07-27,7831,1.9
2021-07-28,7832,1.9
2021-07-29,7832,1.9
2021-07-30,7832,1.9
2021-07-31,7843,1.9
2021-08-01,7843,1.9
2021-08-02,7850,1.9
2021-08-03,7858,1.91
2021-08-04,7862,1.91
2021-08-05,7869,1.91
2021-08-06,7876,1.91
2021-08-07,7879,1.91
2021-08-08,7880,1.91
2021-08-09,7883,1.91
2021-08-10,7887,1.91
2021-08-11,7891,1.91
2021-08-12,7892,1.91
2021-08-13,7899,1.92
2021-08-14,7904,1.92
2021-08-15,7907,1.92
2021-08-16,7920,1.92
2021-08-17,7924,1.92
2021-08-18,7932,1.92
2021-08-19,7937,1.92
2021-08-20,7946,1.93
2021-08-21,7950,1.93
2021-08-22,7951,1.93
2021-08-23,7961,1.93
2021-08-24,7968,1.93
2021-08-25,7977,1.93
2021-08-26,7980,1.93
2021-08-27,7989,1.94
2021-08-28,7991,1.94
2021-08-29,7993,1.94
2021-08-30,7996,1.94
2021-08-31,7999,1.94
2021-09-01,8002,1.94
2021-09-02,8006,1.94
2021-09-03,8012,1.94
2021-09-04,8014,1.94
2021-09-05,8020,1.94
2021-09-06,8025,1.95
2021-09-07,8031,1.95
2021-09-08,8035,1.95
2021-09-09,8038,1.95
2021-09-10,8045,1.95
2021-09-11,8048,1.95
2021-09-12,8049,1.95
2021-09-13,8054,1.95
2021-09-14,8059,1.95
2021-09-15,8064,1.96
2021-09-16,8067,1.96
2021-09-17,8070,1.96
2021-09-18,8075,1.96
2021-09-19,8077,1.96
2021-09-20,8083,1.96
2021-09-21,8084,1.96
2021-09-22,8095,1.96
2021-09-23,8098,1.96
2021-09-24,8102,1.96
2021-09-25,8104,1.96
2021-09-26,8104,1.96
2021-09-27,8107,1.97
2021-09-28,8111,1.97
2021-09-29,8114,1.97
2021-09-30,8121,1.97
2021-10-01,8123,1.97
2021-10-02,8127,1.97
2021-10-03,8128,1.97
2021-10-04,8140,1.97
2021-10-05,8148,1.98
2021-10-06,8151,1.98
2021-10-07,8151,1.98
2021-10-08,8155,1.98
2021-10-09,8162,1.98
2021-10-10,8169,1.98
2021-10-11,8172,1.98
2021-10-12,8175,1.98
2021-10-13,8180,1.98
2021-10-14,8186,1.98
2021-10-15,8188,1.99
2021-10-16,8193,1.99
2021-10-17,8195,1.99
2021-10-18,8203,1.99
2021-10-19,8207,1.99
2021-10-20,8212,1.99
2021-10-21,8216,1.99
2021-10-22,8220,1.99
2021-10-23,8224,1.99
2021-10-24,8226,1.99
2021-10-25,8233,2
2021-10-26,8245,0
2021-10-27,8251,2
2021-10-28,8259,2
2021-10-29,8269,2
2021-10-30,8275,2.01
2021-10-31,8276,2.01
2021-11-01,8283,2.01
2021-11-02,8286,2.01
2021-11-03,8295,2.01
2021-11-04,8296,2.01
2021-11-05,8301,2.01
2021-11-06,8304,2.01
2021-11-07,8307,2.01
2021-11-08,8313,2.02
2021-11-09,8319,2.02
2021-11-10,8331,2.02
2021-11-11,8337,2.02
2021-11-12,8342,2.02
2021-11-13,8344,2.02
2021-11-14,8357,2.03
2021-11-15,8384,2.03
2021-11-16,8394,2.04
2021-11-17,8407,2.04
2021-11-18,8432,2.04
2021-11-19,8457,2.05
