Dia,Casos_Totales,Tasa_Ataque
2021-04-14,4267,3.86
2021-04-15,4317,3.91
2021-04-16,4330,3.92
2021-04-17,4350,3.94
2021-04-18,4355,3.94
2021-04-19,4506,4.08
2021-04-20,4556,4.13
2021-04-21,4576,4.14
2021-04-22,4659,4.22
2021-04-23,4698,4.25
2021-04-24,4753,4.3
2021-04-25,4829,4.37
2021-04-26,4861,4.4
2021-04-27,4922,4.46
2021-04-28,5023,4.55
2021-04-29,5041,4.56
2021-04-30,5089,4.61
2021-05-01,5127,4.64
2021-05-02,5161,4.67
2021-05-03,5191,4.7
2021-05-04,5223,4.73
2021-05-05,5273,4.77
2021-05-06,5312,4.81
2021-05-07,5341,4.84
2021-05-08,5364,4.86
2021-05-09,5400,4.89
2021-05-10,5418,4.91
2021-05-11,5442,4.93
2021-05-12,5501,4.98
2021-05-13,5523,5
2021-05-14,5544,5.02
2021-05-15,5553,5.03
2021-05-16,5586,5.06
2021-05-17,5597,5.07
2021-05-18,5622,5.09
2021-05-19,5644,5.11
2021-05-20,5659,5.12
2021-05-21,5689,5.15
2021-05-22,5712,5.17
2021-05-23,5712,5.17
2021-05-24,5744,5.2
2021-05-25,5762,5.22
2021-05-26,5780,5.23
2021-05-27,5816,5.27
2021-05-28,5828,5.28
2021-05-29,5842,5.29
2021-05-30,5842,5.29
2021-05-31,5863,5.31
2021-06-01,5883,5.33
2021-06-02,5890,5.33
2021-06-03,5951,5.39
2021-06-04,5964,5.4
2021-06-05,5978,5.41
2021-06-06,5995,5.43
2021-06-07,6011,5.44
2021-06-08,6019,5.45
2021-06-09,6036,5.47
2021-06-10,6053,5.48
2021-06-11,6067,5.49
2021-06-12,6074,5.5
2021-06-13,6075,5.5
2021-06-14,6093,5.52
2021-06-15,6188,5.6
2021-06-16,6216,5.63
2021-06-17,6228,5.64
2021-06-18,6241,5.65
2021-06-19,6252,5.66
2021-06-20,6257,5.67
2021-06-21,6282,5.69
2021-06-22,6287,5.69
2021-06-23,6301,5.7
2021-06-24,6314,5.72
2021-06-25,6323,5.72
2021-06-26,6327,5.73
2021-06-27,6333,5.73
2021-06-28,6336,5.74
2021-06-29,6338,5.74
2021-06-30,6347,5.75
2021-07-01,6353,5.75
2021-07-02,6368,5.77
2021-07-03,6376,5.77
2021-07-04,6385,5.78
2021-07-05,6391,5.79
2021-07-06,6400,5.79
2021-07-07,6412,5.81
2021-07-08,6422,5.81
2021-07-09,6429,5.82
2021-07-10,6447,5.84
2021-07-11,6458,5.85
2021-07-12,6473,5.86
2021-07-13,6489,5.88
2021-07-14,6500,5.89
2021-07-15,6517,5.9
2021-07-16,6526,5.91
2021-07-17,6541,5.92
2021-07-18,6546,5.93
2021-07-19,6558,5.94
2021-07-20,6576,5.95
2021-07-21,6584,5.96
2021-07-22,6605,5.98
2021-07-23,6630,6
2021-07-24,6645,6.02
2021-07-25,6651,6.02
2021-07-26,6664,6.03
2021-07-27,6673,6.04
2021-07-28,6682,6.05
2021-07-29,6683,6.05
2021-07-30,6683,6.05
2021-07-31,6722,6.09
2021-08-01,6729,6.09
2021-08-02,6744,6.11
2021-08-03,6762,6.12
2021-08-04,6784,6.14
2021-08-05,6799,6.16
2021-08-06,6815,6.17
2021-08-07,6832,6.19
2021-08-08,6841,6.19
2021-08-09,6851,6.2
2021-08-10,6869,6.22
2021-08-11,6884,6.23
2021-08-12,6898,6.25
2021-08-13,6914,6.26
2021-08-14,6926,6.27
2021-08-15,6937,6.28
2021-08-16,6955,6.3
2021-08-17,6963,6.3
2021-08-18,6988,6.33
2021-08-19,7002,6.34
2021-08-20,7014,6.35
2021-08-21,7020,6.36
2021-08-22,7028,6.36
2021-08-23,7044,6.38
2021-08-24,7072,6.4
2021-08-25,7088,6.42
2021-08-26,7100,6.43
2021-08-27,7117,6.44
2021-08-28,7126,6.45
2021-08-29,7134,6.46
2021-08-30,7139,6.46
2021-08-31,7145,6.47
2021-09-01,7154,6.48
2021-09-02,7165,6.49
2021-09-03,7174,6.5
2021-09-04,7185,6.51
2021-09-05,7195,6.51
2021-09-06,7200,6.52
2021-09-07,7213,6.53
2021-09-08,7226,6.54
2021-09-09,7238,6.55
2021-09-10,7249,6.56
2021-09-11,7253,6.57
2021-09-12,7259,6.57
2021-09-13,7279,6.59
2021-09-14,7292,6.6
2021-09-15,7305,6.61
2021-09-16,7327,6.63
2021-09-17,7335,6.64
2021-09-18,7340,6.65
2021-09-19,7346,6.65
2021-09-20,7347,6.65
2021-09-21,7355,6.66
2021-09-22,7372,6.67
2021-09-23,7385,6.69
2021-09-24,7392,6.69
2021-09-25,7397,6.7
2021-09-26,7400,6.7
2021-09-27,7407,6.71
2021-09-28,7417,6.72
2021-09-29,7433,6.73
2021-09-30,7451,6.75
2021-10-01,7461,6.76
2021-10-02,7463,6.76
2021-10-03,7467,6.76
2021-10-04,7472,6.77
2021-10-05,7492,6.78
2021-10-06,7504,6.79
2021-10-07,7512,6.8
2021-10-08,7526,6.81
2021-10-09,7535,6.82
2021-10-10,7541,6.83
2021-10-11,7546,6.83
2021-10-12,7557,6.84
