Dia,Casos_Totales,Tasa_Ataque
2021-04-05,14975,3.74
2021-04-06,14983,3.74
2021-04-07,14988,3.74
2021-04-08,14995,3.75
2021-04-09,15006,3.75
2021-04-10,15008,3.75
2021-04-11,15012,3.75
2021-04-12,15015,3.75
2021-04-13,15020,3.75
2021-04-14,15024,3.75
2021-04-15,15015,3.75
2021-04-16,15054,3.76
2021-04-17,15060,3.76
2021-04-18,15061,3.76
2021-04-19,15068,3.76
2021-04-20,15073,3.76
2021-04-21,15082,3.77
2021-04-22,15089,3.77
2021-04-23,15097,3.77
2021-04-24,15102,3.77
2021-04-25,15102,3.77
2021-04-26,15107,3.77
2021-04-27,15108,3.77
2021-04-28,15109,3.77
2021-04-29,15113,3.77
2021-04-30,15116,3.78
2021-05-01,15118,3.78
2021-05-02,15118,3.78
2021-05-03,15121,3.78
2021-05-04,15124,3.78
2021-05-05,15127,3.78
2021-05-06,15127,3.78
2021-05-07,15128,3.78
2021-05-08,15131,3.78
2021-05-09,15131,3.78
2021-05-10,15132,3.78
2021-05-11,15134,3.78
2021-05-12,15136,3.78
2021-05-13,15138,3.78
2021-05-14,15141,3.78
2021-05-15,15146,3.78
2021-05-16,15146,3.78
2021-05-17,15152,3.78
2021-05-18,15155,3.79
2021-05-19,15157,3.79
2021-05-20,15158,3.79
2021-05-21,15163,3.79
2021-05-22,15167,3.79
2021-05-23,15167,3.79
2021-05-24,15171,3.79
2021-05-25,15172,3.79
2021-05-26,15177,3.79
2021-05-27,15180,3.79
2021-05-28,15182,3.79
2021-05-29,15184,3.79
2021-05-30,15184,3.79
2021-05-31,15184,3.79
2021-06-01,15186,3.79
2021-06-02,15189,3.79
2021-06-03,15189,3.79
2021-06-04,15193,3.79
2021-06-05,15194,3.79
2021-06-06,15194,3.79
2021-06-07,15196,3.8
2021-06-08,15197,3.8
2021-06-09,15200,3.8
2021-06-10,15201,3.8
2021-06-11,15203,3.8
2021-06-12,15205,3.8
2021-06-13,15205,3.8
2021-06-14,15206,3.8
2021-06-15,15207,3.8
2021-06-16,15208,3.8
2021-06-17,15209,3.8
2021-06-18,15209,3.8
2021-06-19,15210,3.8
2021-06-20,15210,3.8
2021-06-21,15211,3.8
2021-06-22,15212,3.8
2021-06-23,15217,3.8
2021-06-24,15219,3.8
2021-06-25,15224,3.8
2021-06-26,15227,3.8
2021-06-27,15227,3.8
2021-06-28,15227,3.8
2021-06-29,15227,3.8
