Dia,Casos_Totales,Tasa_Ataque
2021-04-05,3087,4.86
2021-04-06,3088,4.86
2021-04-07,3092,4.87
2021-04-08,3093,4.87
2021-04-09,3093,4.87
2021-04-10,3094,4.87
2021-04-11,3094,4.87
2021-04-12,3094,4.87
2021-04-13,3094,4.87
2021-04-14,3094,4.87
2021-04-15,3089,4.87
2021-04-16,3098,4.88
2021-04-17,3102,4.89
2021-04-18,3102,4.89
2021-04-19,3102,4.89
2021-04-20,3102,4.89
2021-04-21,3104,4.89
2021-04-22,3105,4.89
2021-04-23,3105,4.89
2021-04-24,3107,4.89
2021-04-25,3107,4.89
2021-04-26,3108,4.9
2021-04-27,3110,4.9
2021-04-28,3110,4.9
2021-04-29,3111,4.9
2021-04-30,3112,4.9
2021-05-01,3113,4.9
2021-05-02,3114,4.91
2021-05-03,3114,4.91
2021-05-04,3116,4.91
2021-05-05,3116,4.91
2021-05-06,3117,4.91
2021-05-07,3118,4.91
2021-05-08,3118,4.91
2021-05-09,3119,4.91
2021-05-10,3119,4.91
2021-05-11,3120,4.91
2021-05-12,3120,4.91
2021-05-13,3121,4.92
2021-05-14,3121,4.92
2021-05-15,3121,4.92
2021-05-16,3121,4.92
2021-05-17,3122,4.92
2021-05-18,3124,4.92
2021-05-19,3124,4.92
2021-05-20,3124,4.92
2021-05-21,3126,4.92
2021-05-22,3127,4.93
2021-05-23,3127,4.93
2021-05-24,3127,4.93
2021-05-25,3127,4.93
2021-05-26,3127,4.93
2021-05-27,3128,4.93
2021-05-28,3128,4.93
2021-05-29,3128,4.93
2021-05-30,3128,4.93
2021-05-31,3129,4.93
2021-06-01,3129,4.93
2021-06-02,3131,4.93
2021-06-03,3131,4.93
2021-06-04,3131,4.93
2021-06-05,3132,4.93
2021-06-06,3132,4.93
2021-06-07,3132,4.93
2021-06-08,3132,4.93
2021-06-09,3133,4.94
2021-06-10,3133,4.94
2021-06-11,3133,4.94
2021-06-12,3134,4.94
2021-06-13,3134,4.94
2021-06-14,3134,4.94
2021-06-15,3134,4.94
2021-06-16,3134,4.94
2021-06-17,3136,4.94
2021-06-18,3136,4.94
2021-06-19,3136,4.94
2021-06-20,3136,4.94
2021-06-21,3136,4.94
2021-06-22,3136,4.94
2021-06-23,3136,4.94
2021-06-24,3136,4.94
2021-06-25,3137,4.94
2021-06-26,3137,4.94
2021-06-27,3137,4.94
2021-06-28,3137,4.94
2021-06-29,3138,4.94
2021-06-30,3138,4.94
2021-07-01,3138,4.94
2021-07-02,3139,4.94
2021-07-03,3139,4.94
2021-07-04,3139,4.94
2021-07-05,3140,4.95
2021-07-06,3140,4.95
2021-07-07,3141,4.95
2021-07-08,3141,4.95
2021-07-09,3141,4.95
2021-07-10,3142,4.95
2021-07-11,3142,4.95
2021-07-12,3142,4.95
2021-07-13,3143,4.95
2021-07-14,3143,4.95
2021-07-15,3143,4.95
2021-07-16,3143,4.95
2021-07-17,3144,4.95
2021-07-18,3144,4.95
2021-07-19,3144,4.95
2021-07-20,3144,4.95
2021-07-21,3144,4.95
2021-07-22,3144,4.95
2021-07-23,3145,4.95
2021-07-24,3145,4.95
2021-07-25,3145,4.95
2021-07-26,3146,4.96
2021-07-27,3146,4.96
2021-07-28,3146,4.96
2021-07-29,3146,4.96
2021-07-30,3146,4.96
2021-07-31,3147,4.96
2021-08-01,3147,4.96
2021-08-02,3149,4.96
2021-08-03,3149,4.96
2021-08-04,3150,4.96
2021-08-05,3151,4.96
2021-08-06,3152,4.97
2021-08-07,3152,4.97
2021-08-08,3152,4.97
2021-08-09,3152,4.97
2021-08-10,3152,4.97
2021-08-11,3152,4.97
2021-08-12,3152,4.97
2021-08-13,3152,4.97
2021-08-14,3152,4.97
2021-08-15,3152,4.97
2021-08-16,3153,4.97
2021-08-17,3153,4.97
2021-08-18,3153,4.97
2021-08-19,3153,4.97
2021-08-20,3153,4.97
2021-08-21,3154,4.97
2021-08-22,3154,4.97
2021-08-23,3154,4.97
2021-08-24,3154,4.97
2021-08-25,3154,4.97
2021-08-26,3154,4.97
2021-08-27,3154,4.97
2021-08-28,3154,4.97
2021-08-29,3154,4.97
2021-08-30,3154,4.97
2021-08-31,3154,4.97
2021-09-01,3154,4.97
2021-09-02,3155,4.97
2021-09-03,3155,4.97
2021-09-04,3155,4.97
2021-09-05,3155,4.97
2021-09-06,3155,4.97
2021-09-07,3156,4.97
2021-09-08,3156,4.97
2021-09-09,3156,4.97
2021-09-10,3156,4.97
2021-09-11,3156,4.97
2021-09-12,3156,4.97
2021-09-13,3156,4.97
2021-09-14,3156,4.97
2021-09-15,3156,4.97
2021-09-16,3156,4.97
2021-09-17,3156,4.97
2021-09-18,3156,4.97
2021-09-19,3156,4.97
2021-09-20,3157,4.97
2021-09-21,3160,4.98
2021-09-22,3160,4.98
2021-09-23,3160,4.98
2021-09-24,3160,4.98
2021-09-25,3163,4.98
2021-09-26,3163,4.98
2021-09-27,3164,4.98
2021-09-28,3164,4.98
2021-09-29,3165,4.99
2021-09-30,3165,4.99
2021-10-01,3166,4.99
2021-10-02,3166,4.99
2021-10-03,3166,4.99
2021-10-04,3166,4.99
2021-10-05,3166,4.99
2021-10-06,3166,4.99
2021-10-07,3166,4.99
2021-10-08,3166,4.99
2021-10-09,3166,4.99
2021-10-10,3166,4.99
2021-10-11,3166,4.99
2021-10-12,3166,4.99
2021-10-13,3167,4.99
2021-10-14,3167,4.99
2021-10-15,3167,4.99
2021-10-16,3167,4.99
2021-10-17,3167,4.99
2021-10-18,3167,4.99
2021-10-19,3167,4.99
