Dia,Casos_Totales,Tasa_Ataque
2021-04-05,19483,23.66
2021-04-06,19494,23.68
2021-04-07,19506,23.69
2021-04-08,19511,23.7
2021-04-09,19528,23.72
2021-04-10,19543,23.74
2021-04-11,19554,23.75
2021-04-12,19566,23.76
2021-04-13,19572,23.77
2021-04-14,19586,23.79
2021-04-15,19585,23.79
2021-04-16,19624,23.83
2021-04-17,19631,23.84
2021-04-18,19637,23.85
2021-04-19,19645,23.86
2021-04-20,19659,23.88
2021-04-21,19665,23.88
2021-04-22,19678,23.9
2021-04-23,19687,23.91
2021-04-24,19696,23.92
2021-04-25,19700,23.93
2021-04-26,19717,23.95
2021-04-27,19722,23.95
2021-04-28,19725,23.96
2021-04-29,19736,23.97
2021-04-30,19738,23.97
2021-05-01,19747,23.98
2021-05-02,19747,23.98
2021-05-03,19759,24
2021-05-04,19763,24
2021-05-05,19776,24.02
2021-05-06,19784,24.03
2021-05-07,19793,24.04
2021-05-08,19801,24.05
2021-05-09,19802,24.05
2021-05-10,19808,24.06
2021-05-11,19814,24.06
2021-05-12,19818,24.07
2021-05-13,19823,24.08
2021-05-14,19832,24.09
2021-05-15,19836,24.09
2021-05-16,19838,24.09
2021-05-17,19850,24.11
2021-05-18,19856,24.12
2021-05-19,19863,24.12
2021-05-20,19869,24.13
2021-05-21,19875,24.14
2021-05-22,19877,24.14
2021-05-23,19877,24.14
2021-05-24,19885,24.15
2021-05-25,19893,24.16
2021-05-26,19902,24.17
2021-05-27,19906,24.18
2021-05-28,19915,24.19
2021-05-29,19921,24.19
2021-05-30,19921,24.19
2021-05-31,19926,24.2
2021-06-01,19931,24.21
2021-06-02,19939,24.22
2021-06-03,19944,24.22
2021-06-04,19949,24.23
2021-06-05,19955,24.24
2021-06-06,19955,24.24
2021-06-07,19959,24.24
2021-06-08,19965,24.25
2021-06-09,19970,24.25
2021-06-10,19971,24.26
2021-06-11,19975,24.26
2021-06-12,19980,24.27
2021-06-13,19980,24.27
2021-06-14,19984,24.27
2021-06-15,19989,24.28
2021-06-16,19991,24.28
2021-06-17,19994,24.28
2021-06-18,20002,24.29
2021-06-19,20004,24.3
2021-06-20,20004,24.3
2021-06-21,20011,24.3
2021-06-22,20018,24.31
2021-06-23,20019,24.31
2021-06-24,20024,24.32
2021-06-25,20026,24.32
2021-06-26,20032,24.33
2021-06-27,20032,24.33
2021-06-28,20035,24.33
2021-06-29,20037,24.34
2021-06-30,20040,24.34
2021-07-01,20040,24.34
2021-07-02,20042,24.34
2021-07-03,20044,24.34
2021-07-04,20045,24.35
2021-07-05,20047,24.35
2021-07-06,20052,24.35
2021-07-07,20062,24.37
2021-07-08,20064,24.37
2021-07-09,20065,24.37
2021-07-10,20067,24.37
2021-07-11,20067,24.37
2021-07-12,20070,24.38
2021-07-13,20073,24.38
2021-07-14,20075,24.38
2021-07-15,20081,24.39
2021-07-16,20084,24.39
2021-07-17,20085,24.39
2021-07-18,20085,24.39
2021-07-19,20086,24.4
2021-07-20,20088,24.4
2021-07-21,20090,24.4
2021-07-22,20091,24.4
2021-07-23,20094,24.4
2021-07-24,20095,24.41
2021-07-25,20095,24.41
2021-07-26,20097,24.41
2021-07-27,20100,24.41
2021-07-28,20100,24.41
2021-07-29,20100,24.41
2021-07-30,20100,24.41
2021-07-31,20105,24.42
2021-08-01,20106,24.42
2021-08-02,20108,24.42
2021-08-03,20109,24.42
2021-08-04,20112,24.43
2021-08-05,20115,24.43
2021-08-06,20118,24.43
2021-08-07,20121,24.44
2021-08-08,20121,24.44
2021-08-09,20124,24.44
2021-08-10,20126,24.44
2021-08-11,20129,24.45
2021-08-12,20129,24.45
2021-08-13,20131,24.45
2021-08-14,20131,24.45
2021-08-15,20131,24.45
2021-08-16,20134,24.45
2021-08-17,20135,24.45
2021-08-18,20135,24.45
2021-08-19,20137,24.46
2021-08-20,20143,24.46
2021-08-21,20145,24.47
