Dia,Casos_Totales,Tasa_Ataque
2021-05-09,24001,4.23
2021-05-10,24004,4.23
2021-05-11,24009,4.24
2021-05-12,24012,4.24
2021-05-13,24018,4.24
2021-05-14,24024,4.24
2021-05-15,24026,4.24
2021-05-16,24027,4.24
2021-05-17,24032,4.24
2021-05-18,24037,4.24
2021-05-19,24043,4.24
2021-05-20,24044,4.24
2021-05-21,24049,4.24
2021-05-22,24051,4.24
2021-05-23,24051,4.24
2021-05-24,24056,4.24
2021-05-25,24060,4.24
2021-05-26,24060,4.24
2021-05-27,24064,4.25
2021-05-28,24064,4.25
2021-05-29,24066,4.25
2021-05-30,24066,4.25
2021-05-31,24067,4.25
2021-06-01,24069,4.25
2021-06-02,24072,4.25
2021-06-03,24074,4.25
2021-06-04,24076,4.25
2021-06-05,24077,4.25
2021-06-06,24079,4.25
2021-06-07,24084,4.25
2021-06-08,24086,4.25
2021-06-09,24086,4.25
2021-06-10,24089,4.25
2021-06-11,24090,4.25
2021-06-12,24090,4.25
2021-06-13,24092,4.25
2021-06-14,24093,4.25
2021-06-15,24094,4.25
2021-06-16,24100,4.25
2021-06-17,24100,4.25
2021-06-18,24100,4.25
2021-06-19,24100,4.25
2021-06-20,24100,4.25
2021-06-21,24102,4.25
2021-06-22,24103,4.25
2021-06-23,24107,4.25
2021-06-24,24108,4.25
2021-06-25,24108,4.25
2021-06-26,24110,4.25
2021-06-27,24111,4.25
2021-06-28,24112,4.25
2021-06-29,24114,4.25
2021-06-30,24120,4.26
2021-07-01,24121,4.26
2021-07-02,24124,4.26
2021-07-03,24126,4.26
2021-07-04,24126,4.26
2021-07-05,24126,4.26
2021-07-06,24128,4.26
2021-07-07,24129,4.26
2021-07-08,24130,4.26
2021-07-09,24131,4.26
2021-07-10,24131,4.26
2021-07-11,24131,4.26
2021-07-12,24132,4.26
2021-07-13,24132,4.26
2021-07-14,24133,4.26
2021-07-15,24134,4.26
2021-07-16,24136,4.26
2021-07-17,24137,4.26
2021-07-18,24137,4.26
2021-07-19,24137,4.26
2021-07-20,24137,4.26
2021-07-21,24138,4.26
2021-07-22,24140,4.26
2021-07-23,24141,4.26
2021-07-24,24141,4.26
2021-07-25,24141,4.26
2021-07-26,24141,4.26
2021-07-27,24142,4.26
2021-07-28,24143,4.26
2021-07-29,24143,4.26
2021-07-30,24143,4.26
2021-07-31,24143,4.26
2021-08-01,24143,4.26
2021-08-02,24144,4.26
2021-08-03,24148,4.26
2021-08-04,24149,4.26
2021-08-05,24150,4.26
2021-08-06,24151,4.26
2021-08-07,24151,4.26
2021-08-08,24151,4.26
2021-08-09,24151,4.26
2021-08-10,24151,4.26
2021-08-11,24152,4.26
2021-08-12,24153,4.26
2021-08-13,24154,4.26
2021-08-14,24154,4.26
2021-08-15,24154,4.26
2021-08-16,24156,4.26
2021-08-17,24157,4.26
2021-08-18,24159,4.26
2021-08-19,24160,4.26
2021-08-20,24160,4.26
2021-08-21,24160,4.26
2021-08-22,24160,4.26
2021-08-23,24161,4.26
2021-08-24,24164,4.26
2021-08-25,24167,4.26
2021-08-26,24167,4.26
2021-08-27,24168,4.26
2021-08-28,24170,4.26
2021-08-29,24171,4.26
2021-08-30,24171,4.26
2021-08-31,24171,4.26
2021-09-01,24171,4.26
2021-09-02,24172,4.26
2021-09-03,24172,4.26
2021-09-04,24172,4.26
2021-09-05,24172,4.26
2021-09-06,24173,4.26
2021-09-07,24176,4.26
2021-09-08,24176,4.26
2021-09-09,24176,4.26
2021-09-10,24176,4.26
2021-09-11,24177,4.27
2021-09-12,24177,4.27
2021-09-13,24177,4.27
2021-09-14,24181,4.27
2021-09-15,24182,4.27
2021-09-16,24182,4.27
2021-09-17,24184,4.27
2021-09-18,24185,4.27
2021-09-19,24185,4.27
2021-09-20,24185,4.27
2021-09-21,24187,4.27
2021-09-22,24187,4.27
2021-09-23,24189,4.27
2021-09-24,24190,4.27
2021-09-25,24196,4.27
2021-09-26,24196,4.27
2021-09-27,24197,4.27
2021-09-28,24198,4.27
2021-09-29,24198,4.27
2021-09-30,24198,4.27
2021-10-01,24198,4.27
2021-10-02,24198,4.27
2021-10-03,24198,4.27
2021-10-04,24200,4.27
2021-10-05,24201,4.27
2021-10-06,24201,4.27
2021-10-07,24201,4.27
2021-10-08,24201,4.27
2021-10-09,24201,4.27
2021-10-10,24201,4.27
2021-10-11,24201,4.27
2021-10-12,24201,4.27
