Dia,Casos_Totales,Tasa_Ataque
2021-07-06,12303,3.32
2021-07-07,12303,3.32
2021-07-08,12304,3.32
2021-07-09,12306,3.32
2021-07-10,12306,3.32
2021-07-11,12306,3.32
2021-07-12,12306,3.32
2021-07-13,12307,3.32
2021-07-14,12307,3.32
2021-07-15,12307,3.32
2021-07-16,12307,3.32
2021-07-17,12307,3.32
2021-07-18,12307,3.32
2021-07-19,12307,3.32
2021-07-20,12307,3.32
2021-07-21,12307,3.32
2021-07-22,12307,3.32
2021-07-23,12308,3.32
2021-07-24,12309,3.32
2021-07-25,12309,3.32
2021-07-26,12309,3.32
2021-07-27,12309,3.32
2021-07-28,12309,3.32
2021-07-29,12309,3.32
2021-07-30,12309,3.32
2021-07-31,12309,3.32
2021-08-01,12309,3.32
2021-08-02,12309,3.32
2021-08-03,12309,3.32
2021-08-04,12309,3.32
2021-08-05,12312,3.32
2021-08-06,12313,3.32
2021-08-07,12314,3.32
2021-08-08,12315,3.33
2021-08-09,12315,3.33
2021-08-10,12315,3.33
2021-08-11,12315,3.33
2021-08-12,12315,3.33
2021-08-13,12317,3.33
2021-08-14,12318,3.33
2021-08-15,12318,3.33
2021-08-16,12318,3.33
2021-08-17,12318,3.33
2021-08-18,12318,3.33
2021-08-19,12318,3.33
2021-08-20,12318,3.33
2021-08-21,12319,3.33
2021-08-22,12319,3.33
2021-08-23,12320,3.33
2021-08-24,12320,3.33
2021-08-25,12320,3.33
2021-08-26,12321,3.33
2021-08-27,12321,3.33
2021-08-28,12322,3.33
2021-08-29,12322,3.33
2021-08-30,12322,3.33
2021-08-31,12322,3.33
2021-09-01,12323,3.33
2021-09-02,12323,3.33
2021-09-03,12324,3.33
2021-09-04,12324,3.33
2021-09-05,12324,3.33
2021-09-06,12324,3.33
2021-09-07,12324,3.33
2021-09-08,12324,3.33
2021-09-09,12324,3.33
2021-09-10,12324,3.33
2021-09-11,12324,3.33
2021-09-12,12325,3.33
2021-09-13,12325,3.33
2021-09-14,12325,3.33
2021-09-15,12326,3.33
2021-09-16,12327,3.33
2021-09-17,12327,3.33
2021-09-18,12327,3.33
2021-09-19,12327,3.33
2021-09-20,12327,3.33
2021-09-21,12328,3.33
2021-09-22,12328,3.33
2021-09-23,12329,3.33
2021-09-24,12330,3.33
2021-09-25,12330,3.33
2021-09-26,12330,3.33
2021-09-27,12330,3.33
2021-09-28,12330,3.33
2021-09-29,12330,3.33
2021-09-30,12330,3.33
2021-10-01,12330,3.33
2021-10-02,12331,3.33
2021-10-03,12331,3.33
2021-10-04,12332,3.33
2021-10-05,12332,3.33
2021-10-06,12332,3.33
2021-10-07,12332,3.33
2021-10-08,12333,3.33
2021-10-09,12333,3.33
2021-10-10,12333,3.33
2021-10-11,12333,3.33
2021-10-12,12333,3.33
