Dia,Casos_Totales,Tasa_Ataque
2021-05-31,2157,4.69
2021-06-01,2157,4.69
2021-06-02,2157,4.69
2021-06-03,2157,4.69
2021-06-04,2157,4.69
2021-06-05,2158,4.69
2021-06-06,2158,4.69
2021-06-07,2158,4.69
2021-06-08,2158,4.69
2021-06-09,2158,4.69
2021-06-10,2158,4.69
2021-06-11,2158,4.69
2021-06-12,2158,4.69
2021-06-13,2159,4.69
2021-06-14,2159,4.69
2021-06-15,2159,4.69
2021-06-16,2159,4.69
2021-06-17,2160,4.7
2021-06-18,2160,4.7
2021-06-19,2160,4.7
2021-06-20,2160,4.7
2021-06-21,2160,4.7
2021-06-22,2160,4.7
2021-06-23,2160,4.7
2021-06-24,2160,4.7
2021-06-25,2160,4.7
2021-06-26,2160,4.7
2021-06-27,2160,4.7
2021-06-28,2160,4.7
2021-06-29,2160,4.7
2021-06-30,2160,4.7
2021-07-01,2160,4.7
2021-07-02,2160,4.7
2021-07-03,2160,4.7
2021-07-04,2160,4.7
2021-07-05,2160,4.7
2021-07-06,2160,4.7
2021-07-07,2160,4.7
2021-07-08,2160,4.7
2021-07-09,2160,4.7
2021-07-10,2160,4.7
2021-07-11,2160,4.7
2021-07-12,2160,4.7
2021-07-13,2160,4.7
2021-07-14,2161,4.7
2021-07-15,2161,4.7
2021-07-16,2161,4.7
2021-07-17,2161,4.7
2021-07-18,2161,4.7
2021-07-19,2161,4.7
2021-07-20,2161,4.7
2021-07-21,2161,4.7
2021-07-22,2161,4.7
2021-07-23,2161,4.7
2021-07-24,2161,4.7
2021-07-25,2161,4.7
2021-07-26,2161,4.7
2021-07-27,2161,4.7
2021-07-28,2161,4.7
2021-07-29,2161,4.7
2021-07-30,2161,4.7
2021-07-31,2161,4.7
2021-08-01,2161,4.7
2021-08-02,2161,4.7
2021-08-03,2161,4.7
2021-08-04,2162,4.7
2021-08-05,2162,4.7
2021-08-06,2162,4.7
2021-08-07,2162,4.7
2021-08-08,2162,4.7
2021-08-09,2162,4.7
2021-08-10,2163,4.7
2021-08-11,2164,4.7
2021-08-12,2164,4.7
2021-08-13,2164,4.7
2021-08-14,2165,4.71
2021-08-15,2165,4.71
2021-08-16,2165,4.71
2021-08-17,2165,4.71
2021-08-18,2165,4.71
2021-08-19,2168,4.71
2021-08-20,2168,4.71
2021-08-21,2168,4.71
2021-08-22,2168,4.71
2021-08-23,2168,4.71
2021-08-24,2168,4.71
2021-08-25,2168,4.71
2021-08-26,2168,4.71
2021-08-27,2168,4.71
2021-08-28,2168,4.71
2021-08-29,2168,4.71
2021-08-30,2168,4.71
2021-08-31,2168,4.71
2021-09-01,2168,4.71
2021-09-02,2168,4.71
2021-09-03,2168,4.71
2021-09-04,2169,4.72
2021-09-05,2169,4.72
2021-09-06,2169,4.72
2021-09-07,2169,4.72
2021-09-08,2169,4.72
2021-09-09,2169,4.72
2021-09-10,2170,4.72
2021-09-11,2170,4.72
2021-09-12,2170,4.72
2021-09-13,2170,4.72
2021-09-14,2170,4.72
2021-09-15,2170,4.72
2021-09-16,2170,4.72
2021-09-17,2170,4.72
2021-09-18,2170,4.72
2021-09-19,2170,4.72
2021-09-20,2170,4.72
2021-09-21,2170,4.72
2021-09-22,2170,4.72
2021-09-23,2170,4.72
2021-09-24,2170,4.72
2021-09-25,2171,4.72
2021-09-26,2171,4.72
2021-09-27,2171,4.72
2021-09-28,2171,4.72
2021-09-29,2171,4.72
2021-09-30,2171,4.72
2021-10-01,2171,4.72
2021-10-02,2171,4.72
2021-10-03,2171,4.72
2021-10-04,2171,4.72
2021-10-05,2171,4.72
2021-10-06,2171,4.72
2021-10-07,2171,4.72
2021-10-08,2171,4.72
2021-10-09,2171,4.72
2021-10-10,2171,4.72
2021-10-11,2171,4.72
2021-10-12,2171,4.72
