Dia,Casos_Totales,Tasa_Ataque
2021-04-16,10584,4.35
2021-04-17,10587,4.35
2021-04-18,10587,4.35
2021-04-19,10590,4.35
2021-04-20,10595,4.35
2021-04-21,10598,4.36
2021-04-22,10599,4.36
2021-04-23,10602,4.36
2021-04-24,10602,4.36
2021-04-25,10603,4.36
2021-04-26,10606,4.36
2021-04-27,10608,4.36
2021-04-28,10611,4.36
2021-04-29,10613,4.36
2021-04-30,10616,4.36
2021-05-01,10617,4.36
2021-05-02,10617,4.36
2021-05-03,10617,4.36
2021-05-04,10618,4.36
2021-05-05,10620,4.36
2021-05-06,10621,4.36
2021-05-07,10624,4.37
2021-05-08,10624,4.37
2021-05-09,10624,4.37
2021-05-10,10626,4.37
2021-05-11,10628,4.37
2021-05-12,10630,4.37
2021-05-13,10632,4.37
2021-05-14,10632,4.37
2021-05-15,10633,4.37
2021-05-16,10633,4.37
2021-05-17,10634,4.37
2021-05-18,10635,4.37
2021-05-19,10638,4.37
2021-05-20,10639,4.37
2021-05-21,10642,4.37
2021-05-22,10643,4.37
2021-05-23,10643,4.37
2021-05-24,10644,4.37
2021-05-25,10645,4.37
2021-05-26,10651,4.38
2021-05-27,10653,4.38
2021-05-28,10653,4.38
2021-05-29,10653,4.38
2021-05-30,10653,4.38
2021-05-31,10654,4.38
2021-06-01,10654,4.38
2021-06-02,10654,4.38
2021-06-03,10655,4.38
2021-06-04,10655,4.38
2021-06-05,10656,4.38
2021-06-06,10656,4.38
2021-06-07,10656,4.38
2021-06-08,10657,4.38
2021-06-09,10658,4.38
2021-06-10,10659,4.38
2021-06-11,10659,4.38
2021-06-12,10659,4.38
2021-06-13,10659,4.38
2021-06-14,10659,4.38
2021-06-15,10659,4.38
2021-06-16,10659,4.38
2021-06-17,10659,4.38
2021-06-18,10660,4.38
2021-06-19,10661,4.38
2021-06-20,10661,4.38
2021-06-21,10661,4.38
2021-06-22,10661,4.38
2021-06-23,10661,4.38
2021-06-24,10662,4.38
2021-06-25,10663,4.38
2021-06-26,10664,4.38
2021-06-27,10665,4.38
2021-06-28,10665,4.38
2021-06-29,10666,4.38
2021-06-30,10666,4.38
2021-07-01,10667,4.38
2021-07-02,10669,4.38
2021-07-03,10669,4.38
2021-07-04,10669,4.38
2021-07-05,10670,4.39
2021-07-06,10671,4.39
2021-07-07,10671,4.39
2021-07-08,10671,4.39
2021-07-09,10671,4.39
2021-07-10,10672,4.39
2021-07-11,10672,4.39
2021-07-12,10672,4.39
2021-07-13,10672,4.39
2021-07-14,10672,4.39
2021-07-15,10672,4.39
2021-07-16,10672,4.39
2021-07-17,10673,4.39
2021-07-18,10673,4.39
2021-07-19,10673,4.39
2021-07-20,10673,4.39
2021-07-21,10673,4.39
2021-07-22,10675,4.39
2021-07-23,10675,4.39
2021-07-24,10675,4.39
2021-07-25,10675,4.39
2021-07-26,10676,4.39
2021-07-27,10677,4.39
2021-07-28,10678,4.39
2021-07-29,10678,4.39
2021-07-30,10678,4.39
2021-07-31,10680,4.39
2021-08-01,10680,4.39
2021-08-02,10680,4.39
2021-08-03,10681,4.39
2021-08-04,10682,4.39
2021-08-05,10682,4.39
2021-08-06,10682,4.39
2021-08-07,10683,4.39
2021-08-08,10684,4.39
2021-08-09,10684,4.39
2021-08-10,10684,4.39
2021-08-11,10686,4.39
2021-08-12,10686,4.39
2021-08-13,10686,4.39
2021-08-14,10686,4.39
2021-08-15,10686,4.39
2021-08-16,10686,4.39
2021-08-17,10686,4.39
2021-08-18,10686,4.39
2021-08-19,10688,4.39
2021-08-20,10690,4.39
2021-08-21,10690,4.39
2021-08-22,10690,4.39
2021-08-23,10690,4.39
2021-08-24,10691,4.39
2021-08-25,10691,4.39
2021-08-26,10691,4.39
2021-08-27,10691,4.39
2021-08-28,10691,4.39
2021-08-29,10692,4.39
2021-08-30,10692,4.39
2021-08-31,10692,4.39
2021-09-01,10693,4.39
2021-09-02,10693,4.39
2021-09-03,10694,4.39
2021-09-04,10694,4.39
2021-09-05,10694,4.39
2021-09-06,10694,4.39
2021-09-07,10695,4.4
2021-09-08,10696,4.4
2021-09-09,10696,4.4
2021-09-10,10696,4.4
2021-09-11,10697,4.4
2021-09-12,10697,4.4
2021-09-13,10698,4.4
2021-09-14,10698,4.4
2021-09-15,10698,4.4
2021-09-16,10699,4.4
2021-09-17,10699,4.4
2021-09-18,10700,4.4
2021-09-19,10700,4.4
2021-09-20,10700,4.4
2021-09-21,10710,4.4
2021-09-22,10710,4.4
2021-09-23,10710,4.4
2021-09-24,10710,4.4
2021-09-25,10716,4.4
2021-09-26,10716,4.4
2021-09-27,10717,4.4
2021-09-28,10718,4.4
2021-09-29,10719,4.41
2021-09-30,10719,4.41
2021-10-01,10719,4.41
2021-10-02,10719,4.41
2021-10-03,10719,4.41
2021-10-04,10720,4.41
2021-10-05,10724,4.41
2021-10-06,10725,4.41
2021-10-07,10725,4.41
2021-10-08,10725,4.41
2021-10-09,10725,4.41
2021-10-10,10725,4.41
2021-10-11,10725,4.41
2021-10-12,10726,4.41
