Dia,Casos_Totales,Tasa_Ataque
2021-04-25,6596,3.27
2021-04-26,6597,3.27
2021-04-27,6599,3.27
2021-04-28,6600,3.27
2021-04-29,6604,3.27
2021-04-30,6606,3.27
2021-05-01,6610,3.27
2021-05-02,6610,3.27
2021-05-03,6611,3.27
2021-05-04,6611,3.27
2021-05-05,6612,3.27
2021-05-06,6612,3.27
2021-05-07,6613,3.27
2021-05-08,6616,3.28
2021-05-09,6616,3.28
2021-05-10,6618,3.28
2021-05-11,6618,3.28
2021-05-12,6621,3.28
2021-05-13,6624,3.28
2021-05-14,6624,3.28
2021-05-15,6624,3.28
2021-05-16,6625,3.28
2021-05-17,6626,3.28
2021-05-18,6629,3.28
2021-05-19,6629,3.28
2021-05-20,6630,3.28
2021-05-21,6631,3.28
2021-05-22,6631,3.28
2021-05-23,6631,3.28
2021-05-24,6634,3.28
2021-05-25,6634,3.28
2021-05-26,6634,3.28
2021-05-27,6636,3.29
2021-05-28,6638,3.29
2021-05-29,6638,3.29
2021-05-30,6638,3.29
2021-05-31,6639,3.29
2021-06-01,6640,3.29
2021-06-02,6640,3.29
2021-06-03,6640,3.29
2021-06-04,6642,3.29
2021-06-05,6643,3.29
2021-06-06,6644,3.29
2021-06-07,6646,3.29
2021-06-08,6646,3.29
2021-06-09,6648,3.29
2021-06-10,6648,3.29
2021-06-11,6648,3.29
2021-06-12,6648,3.29
2021-06-13,6649,3.29
2021-06-14,6650,3.29
2021-06-15,6651,3.29
2021-06-16,6653,3.29
2021-06-17,6654,3.29
2021-06-18,6657,3.3
2021-06-19,6661,3.3
2021-06-20,6661,3.3
2021-06-21,6662,3.3
2021-06-22,6662,3.3
2021-06-23,6662,3.3
2021-06-24,6662,3.3
2021-06-25,6663,3.3
2021-06-26,6663,3.3
2021-06-27,6664,3.3
2021-06-28,6666,3.3
2021-06-29,6668,3.3
2021-06-30,6669,3.3
2021-07-01,6669,3.3
2021-07-02,6669,3.3
2021-07-03,6670,3.3
2021-07-04,6671,3.3
2021-07-05,6671,3.3
2021-07-06,6671,3.3
2021-07-07,6673,3.3
2021-07-08,6674,3.3
2021-07-09,6675,3.3
2021-07-10,6677,3.31
2021-07-11,6677,3.31
2021-07-12,6678,3.31
2021-07-13,6678,3.31
2021-07-14,6678,3.31
2021-07-15,6678,3.31
2021-07-16,6678,3.31
2021-07-17,6678,3.31
2021-07-18,6678,3.31
2021-07-19,6680,3.31
2021-07-20,6680,3.31
2021-07-21,6681,3.31
2021-07-22,6681,3.31
2021-07-23,6683,3.31
2021-07-24,6684,3.31
2021-07-25,6684,3.31
2021-07-26,6684,3.31
2021-07-27,6684,3.31
2021-07-28,6684,3.31
2021-07-29,6685,3.31
2021-07-30,6685,3.31
2021-07-31,6685,3.31
2021-08-01,6685,3.31
2021-08-02,6686,3.31
2021-08-03,6686,3.31
2021-08-04,6688,3.31
2021-08-05,6688,3.31
2021-08-06,6688,3.31
2021-08-07,6688,3.31
2021-08-08,6688,3.31
2021-08-09,6690,3.31
2021-08-10,6691,3.31
2021-08-11,6692,3.31
2021-08-12,6692,3.31
2021-08-13,6692,3.31
2021-08-14,6693,3.31
2021-08-15,6693,3.31
2021-08-16,6693,3.31
2021-08-17,6695,3.31
2021-08-18,6695,3.31
2021-08-19,6696,3.31
2021-08-20,6696,3.31
2021-08-21,6696,3.31
2021-08-22,6696,3.31
2021-08-23,6698,3.32
2021-08-24,6698,3.32
2021-08-25,6699,3.32
2021-08-26,6699,3.32
2021-08-27,6700,3.32
2021-08-28,6700,3.32
2021-08-29,6700,3.32
2021-08-30,6700,3.32
2021-08-31,6700,3.32
2021-09-01,6702,3.32
2021-09-02,6702,3.32
2021-09-03,6702,3.32
2021-09-04,6702,3.32
2021-09-05,6702,3.32
2021-09-06,6702,3.32
2021-09-07,6702,3.32
2021-09-08,6702,3.32
2021-09-09,6703,3.32
2021-09-10,6703,3.32
2021-09-11,6703,3.32
2021-09-12,6703,3.32
2021-09-13,6703,3.32
2021-09-14,6703,3.32
2021-09-15,6703,3.32
2021-09-16,6703,3.32
2021-09-17,6703,3.32
2021-09-18,6705,3.32
2021-09-19,6705,3.32
2021-09-20,6705,3.32
2021-09-21,6707,3.32
2021-09-22,6708,3.32
2021-09-23,6709,3.32
2021-09-24,6710,3.32
2021-09-25,6714,3.32
2021-09-26,6714,3.32
2021-09-27,6714,3.32
2021-09-28,6714,3.32
2021-09-29,6714,3.32
2021-09-30,6714,3.32
2021-10-01,6714,3.32
2021-10-02,6714,3.32
2021-10-03,6714,3.32
2021-10-04,6714,3.32
2021-10-05,6715,3.32
2021-10-06,6715,3.32
2021-10-07,6715,3.32
2021-10-08,6715,3.32
2021-10-09,6716,3.32
2021-10-10,6716,3.32
2021-10-11,6716,3.32
2021-10-12,6716,3.32
