Dia,Casos_Totales,Tasa_Ataque
2021-05-05,304,3.71
2021-05-06,304,3.71
2021-05-07,304,3.71
2021-05-08,304,3.71
2021-05-09,304,3.71
2021-05-10,304,3.71
2021-05-11,305,3.72
2021-05-12,305,3.72
2021-05-13,305,3.72
2021-05-14,305,3.72
2021-05-15,305,3.72
2021-05-16,305,3.72
2021-05-17,305,3.72
2021-05-18,305,3.72
2021-05-19,305,3.72
2021-05-20,305,3.72
2021-05-21,305,3.72
2021-05-22,306,3.73
2021-05-23,306,3.73
2021-05-24,306,3.73
2021-05-25,306,3.73
2021-05-26,306,3.73
2021-05-27,306,3.73
2021-05-28,306,3.73
2021-05-29,306,3.73
2021-05-30,306,3.73
2021-05-31,306,3.73
2021-06-01,306,3.73
2021-06-02,306,3.73
2021-06-03,306,3.73
2021-06-04,306,3.73
2021-06-05,306,3.73
2021-06-06,306,3.73
2021-06-07,306,3.73
2021-06-08,306,3.73
2021-06-09,306,3.73
2021-06-10,306,3.73
2021-06-11,306,3.73
2021-06-12,306,3.73
2021-06-13,306,3.73
2021-06-14,306,3.73
2021-06-15,306,3.73
2021-06-16,306,3.73
2021-06-17,307,3.75
2021-06-18,307,3.75
2021-06-19,307,3.75
2021-06-20,307,3.75
2021-06-21,307,3.75
2021-06-22,307,3.75
2021-06-23,307,3.75
2021-06-24,307,3.75
2021-06-25,307,3.75
2021-06-26,307,3.75
2021-06-27,307,3.75
2021-06-28,307,3.75
2021-06-29,307,3.75
2021-06-30,307,3.75
2021-07-01,307,3.75
2021-07-02,307,3.75
2021-07-03,307,3.75
2021-07-04,307,3.75
2021-07-05,307,3.75
2021-07-06,307,3.75
2021-07-07,307,3.75
2021-07-08,307,3.75
2021-07-09,307,3.75
2021-07-10,307,3.75
2021-07-11,307,3.75
2021-07-12,307,3.75
2021-07-13,307,3.75
2021-07-14,307,3.75
2021-07-15,307,3.75
2021-07-16,307,3.75
2021-07-17,307,3.75
2021-07-18,307,3.75
2021-07-19,307,3.75
2021-07-20,307,3.75
2021-07-21,307,3.75
2021-07-22,307,3.75
2021-07-23,307,3.75
2021-07-24,307,3.75
2021-07-25,307,3.75
2021-07-26,307,3.75
2021-07-27,307,3.75
2021-07-28,307,3.75
2021-07-29,307,3.75
2021-07-30,307,3.75
2021-07-31,307,3.75
2021-08-01,307,3.75
2021-08-02,307,3.75
2021-08-03,307,3.75
2021-08-04,307,3.75
2021-08-05,307,3.75
2021-08-06,307,3.75
2021-08-07,307,3.75
2021-08-08,307,3.75
2021-08-09,307,3.75
2021-08-10,307,3.75
2021-08-11,307,3.75
2021-08-12,307,3.75
2021-08-13,307,3.75
2021-08-14,307,3.75
2021-08-15,307,3.75
2021-08-16,307,3.75
2021-08-17,307,3.75
2021-08-18,307,3.75
2021-08-19,307,3.75
2021-08-20,307,3.75
2021-08-21,307,3.75
2021-08-22,307,3.75
2021-08-23,307,3.75
2021-08-24,307,3.75
2021-08-25,307,3.75
2021-08-26,307,3.75
2021-08-27,307,3.75
2021-08-28,307,3.75
2021-08-29,307,3.75
2021-08-30,307,3.75
2021-08-31,307,3.75
2021-09-01,307,3.75
2021-09-02,307,3.75
2021-09-03,307,3.75
2021-09-04,307,3.75
2021-09-05,307,3.75
2021-09-06,307,3.75
2021-09-07,307,3.75
2021-09-08,307,3.75
2021-09-09,307,3.75
2021-09-10,307,3.75
2021-09-11,307,3.75
2021-09-12,307,3.75
2021-09-13,307,3.75
2021-09-14,307,3.75
2021-09-15,307,3.75
2021-09-16,307,3.75
2021-09-17,307,3.75
2021-09-18,307,3.75
2021-09-19,307,3.75
2021-09-20,307,3.75
2021-09-21,307,3.75
2021-09-22,307,3.75
2021-09-23,307,3.75
2021-09-24,307,3.75
2021-09-25,307,3.75
2021-09-26,307,3.75
2021-09-27,307,3.75
2021-09-28,307,3.75
2021-09-29,307,3.75
2021-09-30,307,3.75
2021-10-01,307,3.75
2021-10-02,307,3.75
2021-10-03,307,3.75
2021-10-04,307,3.75
2021-10-05,307,3.75
2021-10-06,307,3.75
2021-10-07,307,3.75
2021-10-08,307,3.75
2021-10-09,307,3.75
2021-10-10,307,3.75
2021-10-11,307,3.75
2021-10-12,307,3.75
