Dia,Casos_Totales,Tasa_Ataque
2021-05-04,216,2.53
2021-05-05,216,2.53
2021-05-06,217,2.54
2021-05-07,217,2.54
2021-05-08,217,2.54
2021-05-09,217,2.54
2021-05-10,217,2.54
2021-05-11,217,2.54
2021-05-12,217,2.54
2021-05-13,217,2.54
2021-05-14,217,2.54
2021-05-15,217,2.54
2021-05-16,217,2.54
2021-05-17,217,2.54
2021-05-18,217,2.54
2021-05-19,217,2.54
2021-05-20,217,2.54
2021-05-21,217,2.54
2021-05-22,217,2.54
2021-05-23,217,2.54
2021-05-24,217,2.54
2021-05-25,217,2.54
2021-05-26,217,2.54
2021-05-27,217,2.54
2021-05-28,217,2.54
2021-05-29,217,2.54
2021-05-30,217,2.54
2021-05-31,217,2.54
2021-06-01,217,2.54
2021-06-02,217,2.54
2021-06-03,217,2.54
2021-06-04,217,2.54
2021-06-05,217,2.54
2021-06-06,217,2.54
2021-06-07,217,2.54
2021-06-08,217,2.54
2021-06-09,217,2.54
2021-06-10,217,2.54
2021-06-11,217,2.54
2021-06-12,217,2.54
2021-06-13,217,2.54
2021-06-14,217,2.54
2021-06-15,217,2.54
2021-06-16,217,2.54
2021-06-17,217,2.54
2021-06-18,217,2.54
2021-06-19,217,2.54
2021-06-20,217,2.54
2021-06-21,217,2.54
2021-06-22,217,2.54
2021-06-23,217,2.54
2021-06-24,217,2.54
2021-06-25,217,2.54
2021-06-26,217,2.54
2021-06-27,217,2.54
2021-06-28,217,2.54
2021-06-29,217,2.54
2021-06-30,217,2.54
2021-07-01,217,2.54
2021-07-02,217,2.54
2021-07-03,217,2.54
2021-07-04,217,2.54
2021-07-05,217,2.54
2021-07-06,217,2.54
2021-07-07,217,2.54
2021-07-08,218,2.55
2021-07-09,218,2.55
2021-07-10,218,2.55
2021-07-11,218,2.55
2021-07-12,218,2.55
2021-07-13,218,2.55
2021-07-14,218,2.55
2021-07-15,218,2.55
2021-07-16,218,2.55
2021-07-17,218,2.55
2021-07-18,218,2.55
2021-07-19,218,2.55
2021-07-20,218,2.55
2021-07-21,218,2.55
2021-07-22,218,2.55
2021-07-23,218,2.55
2021-07-24,218,2.55
2021-07-25,218,2.55
2021-07-26,218,2.55
2021-07-27,218,2.55
2021-07-28,218,2.55
2021-07-29,218,2.55
2021-07-30,218,2.55
2021-07-31,218,2.55
2021-08-01,218,2.55
2021-08-02,218,2.55
2021-08-03,218,2.55
2021-08-04,218,2.55
2021-08-05,218,2.55
2021-08-06,218,2.55
2021-08-07,218,2.55
2021-08-08,218,2.55
2021-08-09,218,2.55
2021-08-10,218,2.55
2021-08-11,218,2.55
2021-08-12,218,2.55
2021-08-13,218,2.55
2021-08-14,218,2.55
2021-08-15,218,2.55
2021-08-16,218,2.55
2021-08-17,218,2.55
2021-08-18,218,2.55
2021-08-19,218,2.55
2021-08-20,218,2.55
2021-08-21,218,2.55
2021-08-22,218,2.55
2021-08-23,218,2.55
2021-08-24,218,2.55
2021-08-25,218,2.55
2021-08-26,218,2.55
2021-08-27,218,2.55
2021-08-28,218,2.55
2021-08-29,218,2.55
2021-08-30,218,2.55
2021-08-31,218,2.55
2021-09-01,218,2.55
2021-09-02,218,2.55
2021-09-03,218,2.55
2021-09-04,218,2.55
2021-09-05,218,2.55
2021-09-06,218,2.55
2021-09-07,218,2.55
2021-09-08,218,2.55
2021-09-09,218,2.55
2021-09-10,218,2.55
2021-09-11,218,2.55
2021-09-12,218,2.55
2021-09-13,218,2.55
2021-09-14,218,2.55
2021-09-15,218,2.55
2021-09-16,218,2.55
2021-09-17,218,2.55
2021-09-18,218,2.55
2021-09-19,218,2.55
2021-09-20,218,2.55
2021-09-21,218,2.55
2021-09-22,218,2.55
2021-09-23,218,2.55
2021-09-24,218,2.55
2021-09-25,218,2.55
2021-09-26,218,2.55
2021-09-27,218,2.55
2021-09-28,218,2.55
2021-09-29,218,2.55
2021-09-30,218,2.55
2021-10-01,218,2.55
2021-10-02,218,2.55
2021-10-03,218,2.55
2021-10-04,218,2.55
2021-10-05,218,2.55
2021-10-06,218,2.55
2021-10-07,218,2.55
2021-10-08,218,2.55
2021-10-09,218,2.55
2021-10-10,218,2.55
2021-10-11,218,2.55
2021-10-12,218,2.55
